koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,status
3.166465862,0,1.266,2.9381,4357.2,0.348902,0.12553,26.82,0.0371,71.8,954,196.31,4.05,4968,4.575,-0.36,0.704,0.68,FALSE POSITIVE
24.99324319,0,0.686,5.9409,269.6,0.015956,0.42385,2.29,0.1651,88.37,712,60.88,24.1,5718,4.181,0,1.317,0.961,CONFIRMED
10.35533116,0,0.029,3.1775,750.6,0.024674,2.92779,2.47,0.0895,89.93,777,86.22,25.51,5501,4.462,0.02,0.918,0.891,CONFIRMED
16.08518937,0,0.867,3.984,1442.4,0.040767,0.41177,3.68,0.1173,87.21,613,33.43,17.79,5239,4.523,0,0.826,0.83,CONFIRMED
235.9986399,0,0.778,8.2284,20715,0.14756,2.14449,10.59,0.6534,89.76,188,0.29,184.83,4245,4.627,0.12,0.657,0.666,CANDIDATE
7.49018305,0,0.02,2.7297,1123.6,0.029843,3.3941,2.56,0.0703,89.95,753,76.06,21.59,5103,4.562,0.04,0.787,0.823,CONFIRMED
36.2761238,0,0.035,4.7865,1572.6,0.035273,3.09103,3.03,0.2012,89.97,445,9.29,59.91,5103,4.562,0.04,0.787,0.823,CONFIRMED
17.46087931,0,0.594,2.2641,812.4,0.026969,7.45729,2.32,0.1236,89.31,568,24.6,49.3,5103,4.562,0.04,0.787,0.823,CONFIRMED
56.0560754,0,0.018,4.685,1626,0.036134,5.11354,1.94,0.228,89.99,233,0.69,94.7,3593,4.757,0.26,0.491,0.503,CONFIRMED
41.408316686,0,0.377,5.0264,22839,0.139516,3.42177,11.38,0.2162,89.68,453,9.93,67.69,5522,4.586,-0.46,0.747,0.786,CONFIRMED
39.74893077,0,0.881,7.3051,15179,0.134949,0.31474,14.21,0.2311,88.3,552,21.87,29.734,6122,4.487,-0.18,0.964,1.041,CANDIDATE
5.715425977,0,0.348,2.5242,908.1,0.027348,2.71439,2.47,0.0611,88.81,850,123.03,16.74,5237,4.572,0.24,0.826,0.927,CONFIRMED
49.18394185,0,0.035,11.3364,1646.2,0.036501,0.31666,8.2,0.2829,89.94,669,47.4,34.34,5626,3.907,0.36,2.057,1.247,CONFIRMED
20.0261412,0,0.957,1.611,421.2,0.025305,2.00738,2.28,0.1409,88.43,559,23.14,34.9,5237,4.572,0.24,0.826,0.927,CONFIRMED
13.61014819,0,1.081,2.594,5732.9,0.192842,0.84633,19.02,0.1061,86.94,733,68.29,20.24,5697,4.46,-0.26,0.903,0.857,CANDIDATE
10.44331991,0,0.23,2.743,1159.8,0.030416,4.32663,2.66,0.0857,89.55,667,46.94,29.22,4947,4.516,0.08,0.802,0.769,FALSE POSITIVE
2.237489571,0,0.128,1.8119,315.8,0.015942,3.26761,1.41,0.0325,89.23,1160,427.17,9.527,5265,4.58,0.14,0.81,0.91,CONFIRMED
5.851520671,0,0.211,3.11058,33004,0.166109,2.48066,14.62,0.0591,89.27,901,155.89,16.497,5532,4.53,-0.34,0.806,0.804,FALSE POSITIVE
3.167893418,0,0.026,2.1814,781.2,0.025513,2.78453,2.62,0.0426,89.87,1221,526.23,11.389,5895,4.503,-0.02,0.94,1.026,CONFIRMED
4.311780262,0,0.196,2.7251,1154,0.030716,1.86883,3.11,0.0511,89.08,1038,274.84,12.25,5527,4.484,0.16,0.927,0.956,CONFIRMED
20.0504494,0,0.383,4.556,840.9,0.026569,1.54536,2.69,0.1423,89.31,622,35.44,32,5527,4.484,0.16,0.927,0.956,CONFIRMED
9.76734503,0,0.9,1.6585,569.1,0.026407,2.17446,2.67,0.0881,87.68,791,92.46,22.2,5527,4.484,0.16,0.927,0.956,CONFIRMED
119.0207044,0,0.076,8.1405,7430.5,0.077431,2.31024,8.98,0.4582,89.96,366,4.25,120.05,5453,4.342,0.16,1.062,0.904,CANDIDATE
190.3200468,0,0.812,15.284,1141.7,0.034654,0.11866,7.78,0.6972,89.24,426,7.8,61,5626,3.907,0.36,2.057,1.247,CONFIRMED
2.861159894,0,0.965,1.8832,1014.3,0.039171,0.22208,4.37,0.0406,77.84,1355,797.1,4.58,6126,4.458,-0.04,1.021,1.09,FALSE POSITIVE
26.44439337,0,0.03,3.9783,1843.5,0.038511,3.96328,3.91,0.1687,89.97,562,23.54,52.72,5427,4.463,0.16,0.929,0.915,CONFIRMED
51.53997972,0,0.183,6.3994,3644.3,0.05435,1.85679,5.51,0.2632,89.84,450,9.67,63.88,5427,4.463,0.16,0.929,0.915,CONFIRMED
5.902245782,0,0.209,2.9003,702.3,0.023909,2.05923,2.43,0.0621,89.23,926,173.74,15.59,5427,4.463,0.16,0.929,0.915,CONFIRMED
2.382951591,0,0.479,1.8876,391.6,0.018369,2.19197,1.86,0.0339,86.85,1253,583.01,8.7,5427,4.463,0.16,0.929,0.915,CONFIRMED
21.02250608,0,0.036,4.1072,1772.5,0.037466,2.85327,3.07,0.1378,89.95,521,17.48,40.546,5067,4.585,-0.08,0.75,0.789,CONFIRMED
3.219814777,0,0.06,2.0642,488.2,0.019702,3.26825,1.69,0.04,89.72,998,234.93,12.14,5103,4.562,0.04,0.787,0.823,CONFIRMED
5.912273234,0,0.17,2.3254,961.4,0.027826,4.13623,1.73,0.0537,89.51,585,27.72,19.7,4072,4.696,-0.18,0.57,0.586,CONFIRMED
8.98581901,0,0.008,2.8606,881.3,0.026527,3.50489,1.65,0.0709,89.98,509,15.9,24.64,4072,4.696,-0.18,0.57,0.586,CONFIRMED
12.940668656,0,0.897,2.4845,42450,0.259639,4.93266,22.94,0.1039,88.54,723,64.64,35.21,5875,4.572,-0.42,0.809,0.895,CANDIDATE
20.5452375,0,0.95,2.517,218.5,0.017424,0.52476,2.41,0.1437,87.6,742,71.57,22.7,5670,4.206,0,1.264,0.937,FALSE POSITIVE
33.60123371,0,0.67,4.4056,7425.9,0.083298,2.04292,8.46,0.1956,89.23,495,14.22,49.6,5149,4.447,0.42,0.93,0.882,CONFIRMED
6.76652928,0,0.429,2.9004,450.7,0.019382,1.85399,1.97,0.0672,88.51,845,120.48,16.49,5149,4.447,0.42,0.93,0.882,CONFIRMED
4.347288783,0,0.025,2.1024,451.6,0.019273,4.18264,2.36,0.0524,89.91,1174,449.79,16.107,5754,4.345,0.16,1.122,1.014,CONFIRMED
4.601811819,0,0.567,2.2607,755.9,0.02579,2.109,2.35,0.0501,87.56,896,152.91,13.32,4986,4.496,0.16,0.833,0.793,CONFIRMED
11.18719905,0,0.387,3.252,353.6,0.017042,2.28406,1.55,0.0907,89.1,667,46.65,24.72,4986,4.496,0.16,0.833,0.793,CONFIRMED
4.220965778,0,0.705,3.0854,2260,0.046401,0.5702,2.62,0.0418,85.03,595,29.68,8.13,3837,4.747,-0.06,0.517,0.544,CANDIDATE
6.998099523,0,7.361,2.0488,20285,6.502574,22.19119,588.66,0.0698,79,853,125.22,38.6,5612,4.566,-0.12,0.829,0.926,FALSE POSITIVE
5.95489993,0,0.327,2.3892,1410.7,0.033728,3.48052,2.33,0.0554,89,635,38.52,18.69,4261,4.641,-0.06,0.633,0.64,CONFIRMED
12.03987488,0,0.286,2.7363,1250.6,0.031605,4.82896,2.18,0.0886,89.51,502,15.06,33.32,4261,4.641,-0.06,0.633,0.64,CONFIRMED
20.83762895,0,0.706,2.3734,439,0.020532,5.25789,1.42,0.1278,89.18,418,7.24,49.4,4261,4.641,-0.06,0.633,0.64,CONFIRMED
8.8111022,0,1.223,5.0683,401.1,0.242511,0.00762,63.66,0.0919,67.15,1399,904.92,3.15,6200,3.8,-0.12,2.404,1.333,FALSE POSITIVE
23.58917143,0,0.926,5.073,1200.7,0.040151,0.16337,3.16,0.1429,86.86,487,13.34,16.88,4919,4.566,-0.24,0.721,0.697,CONFIRMED
6.481633073,0,0.833,3.784,298.5,0.017836,0.20633,2.54,0.0683,83.8,1145,406.25,7.71,5945,4.213,-0.08,1.302,1.009,CONFIRMED
10.37168928,0,0.537,3.035,1254.9,0.033023,2.15323,3.2,0.0873,88.66,720,63.68,23,5121,4.457,0.18,0.888,0.822,CONFIRMED
3.96996298,0,0.836,1.1757,299.2,0.018305,4.07984,1.78,0.046,86.81,992,229.37,15.04,5121,4.457,0.18,0.888,0.822,CANDIDATE
4.40841331,0,0.899,5.012,549.4,0.025379,0.03994,2.66,0.052,74.9,1139,398,3.45,6007,4.457,-0.24,0.961,0.968,CONFIRMED
7.9426176,0,0.942,6.703,1590.7,0.046289,0.02282,4.68,0.0789,77.16,878,140.57,4.238,5811,4.521,0.07,0.926,1.036,FALSE POSITIVE
226.8904775,0,0.731,7.558,3136.4,0.055361,1.95932,4.53,0.6732,89.76,236,0.73,174.7,5067,4.585,-0.08,0.75,0.789,CONFIRMED
1.956811408,0,1.091,2.1958,24905,0.327759,0.72779,21.58,0.0259,78.08,1109,357.16,5.28,5209,4.657,-1.24,0.603,0.602,FALSE POSITIVE
2.688899233,0,0.001,2.11275,37492,0.172543,3.89722,12.04,0.0335,90,929,175.76,11.4204,4820,4.667,-0.4,0.639,0.699,CANDIDATE
9.439459486,0,0.049,2.8979,3036.1,0.048953,3.76657,4.16,0.0837,89.89,686,52.32,26.081,5097,4.597,0.21,0.779,0.891,CONFIRMED
11.523067458,0,0,3.8757,507.3,0.020288,1.77474,3.13,0.1017,90,927,174.81,23.181,5644,4.162,0.3,1.411,1.053,CONFIRMED
20.47748843,0,0.497,2.8364,1382.4,0.034376,5.64738,2.92,0.1402,89.43,530,18.65,50,5097,4.597,0.21,0.779,0.891,CONFIRMED
3.336123113,0,0.252,1.9616,516.3,0.020396,3.61764,1.74,0.0418,88.88,970,209.79,12.86,5097,4.597,0.21,0.779,0.891,CONFIRMED
8.01078456,0,0.192,2.312,1333.6,0.03347,5.73059,1.72,0.0616,89.59,453,9.9,26.89,3713,4.779,-0.12,0.47,0.484,CONFIRMED
12.07134205,0,0.014,4.3224,759.2,0.025158,1.35939,1.29,0.0809,89.96,395,5.74,21.878,3713,4.779,-0.12,0.47,0.484,CONFIRMED
20.99587872,0,0.228,2.6333,767.3,0.025412,9.69398,1.3,0.117,89.79,328,2.74,60.9,3713,4.779,-0.12,0.47,0.484,CONFIRMED
7.41113177,0,0.712,2.5242,620.5,0.024438,1.56072,2.45,0.0748,87.54,905,158.11,16.55,5849,4.517,-0.02,0.919,1.014,CONFIRMED
1.000747038,0,0.908,0.9967,1823.5,0.047993,1.32454,4.14,0.0175,77.28,1620,1635.2,4.12,5472,4.499,-0.54,0.79,0.718,FALSE POSITIVE
8.884922995,0,0.069,2.07004,16053,0.114124,11.62061,10.51,0.0786,89.89,770,83.21,36.466,5332,4.5,-0.08,0.843,0.821,CONFIRMED
8.09888906,0,0.018,4.20241,6911.1,0.076211,1.14941,8.95,0.0832,89.93,986,223.19,15.8546,6214,4.442,0.07,1.076,1.169,CONFIRMED
10.00653012,0,0.862,5.344,936.1,0.032174,0.1029,3.52,0.0933,83.94,876,139.21,8.17,6063,4.47,-0.02,1.001,1.079,CONFIRMED
17.855221681,0,0.075,7.41287,9065.2,0.08815,0.47367,13.16,0.1491,89.79,911,163.04,19.986,6823,4.308,0.07,1.367,1.386,CONFIRMED
12.732624065,0,0.811,2.2083,6465.7,0.082519,3.68779,4.87,0.0881,88.53,432,8.22,31.62,3950,4.721,-0.14,0.541,0.563,CANDIDATE
83.92494032,0,0.658,6.7904,7958.7,0.086015,1.45972,4.78,0.3031,89.54,226,0.62,81.6,3960,4.746,-0.36,0.509,0.526,CANDIDATE
5.007316661,0,0.344,4.2362,6932.3,0.077106,0.59565,6.96,0.0556,87.87,998,234.28,9.24,5865,4.563,-0.34,0.827,0.914,CONFIRMED
2.211116989,0,0.69,1.6485,724.2,0.026289,1.85398,1.85,0.0294,84.94,931,177.19,7.83,4500,4.656,-0.02,0.646,0.71,CONFIRMED
27.9541337,0,0.063,3.95,942.5,0.026973,4.12204,1.9,0.1593,89.94,400,6.04,55.43,4500,4.656,-0.02,0.646,0.71,CONFIRMED
12.69104387,0,0.008,3.7727,252.1,0.014487,2.08259,2.57,0.1072,89.98,1008,244.3,26.076,5869,4.024,-0.16,1.626,1.019,CONFIRMED
4.409409243,0,0.028,3.8636,12861,0.10287,0.8699,10.95,0.0491,89.83,1101,347.06,9.6337,5600,4.368,-0.26,0.975,0.811,FALSE POSITIVE
16.23947096,0,0.043,4.0374,2590.7,0.045252,2.37192,4.14,0.1229,89.92,598,30.14,32.1,5191,4.564,0.34,0.837,0.937,CONFIRMED
6.308201629,0,0.03,2.9785,1328.5,0.032418,2.21701,2.96,0.0654,89.9,819,106.44,16.707,5191,4.564,0.34,0.837,0.937,CONFIRMED
2.052349884,0,0.437,2.0778,14281,0.11123,2.08526,13.12,0.0322,86.76,1497,1183.18,7.743,5855,4.393,0.14,1.08,1.049,CONFIRMED
9.7704486,0,0.09,2.4517,1897.8,0.040133,6.22573,2.23,0.0714,89.84,460,10.59,31.55,3906,4.73,-0.32,0.509,0.508,CONFIRMED
5.169804269,0,0.351,2.153,1037.4,0.029936,3.97487,1.66,0.0467,88.87,569,24.75,17.77,3906,4.73,-0.32,0.509,0.508,CONFIRMED
21.22261195,0,0.02,6.5093,366,0.01746,0.68373,2.48,0.1506,89.96,771,83.56,25.344,5945,4.213,-0.08,1.302,1.009,CONFIRMED
20.09017037,0,0.886,4.154,1432.1,0.040437,0.38566,2.25,0.1154,87.49,362,4.05,20.2,3906,4.73,-0.32,0.509,0.508,CONFIRMED
7.11373257,0,0.334,2.1764,807.6,0.025862,5.31573,1.16,0.0551,89.21,429,8.01,24.23,3561,4.855,0,0.411,0.44,CONFIRMED
3.306551643,0,0.001,1.8177,509.2,0.020275,4.9442,0.91,0.0331,90,554,22.19,14.19,3561,4.855,0,0.411,0.44,CONFIRMED
15.36845737,0,0.115,2.4714,756.1,0.02471,9.06854,1.11,0.0922,89.86,332,2.86,48.38,3561,4.855,0,0.411,0.44,CONFIRMED
13.81020318,0,0.791,3.048,1309.7,0.036595,1.23716,4.56,0.1131,88.04,833,113.75,23.2,5942,4.327,-0.04,1.142,1.009,CANDIDATE
4.093578461,0,0.93,2.5833,538.6,0.026123,0.17115,2.85,0.0514,79.95,1182,461.07,5.33,6077,4.471,-0.04,0.999,1.077,CONFIRMED
105.145959,0,0.964,8.593,685.4,0.031397,0.06931,3.43,0.4471,88.39,401,6.09,34.3,6077,4.471,-0.04,0.999,1.077,CONFIRMED
10.8484518,0,0.21,2.9993,1675.6,0.036303,3.54573,2.34,0.0815,89.57,499,14.66,28.05,4201,4.682,-0.2,0.591,0.609,CONFIRMED
6.66833241,0,0.644,1.915,362.3,0.018246,3.93143,1.18,0.0589,88.24,587,28.06,21,4201,4.682,-0.2,0.591,0.609,CONFIRMED
4.082274889,0,0.093,3.23015,17859,0.121652,1.43467,10.55,0.0479,89.51,1016,251.48,10.812,5655,4.581,-0.3,0.794,0.886,CONFIRMED
3.886655224,0,0.649,3.1646,581.6,0.023262,0.52154,1.87,0.0451,85.02,1010,246.29,7.47,5662,4.61,-0.54,0.738,0.813,CANDIDATE
42.1406089,0,0.045,5.083,895.5,0.026274,2.91697,1.85,0.2095,89.96,349,3.49,64.94,4500,4.656,-0.02,0.646,0.71,CONFIRMED
4.617490562,0,0.649,2.2618,575.8,0.023024,1.67234,1.62,0.048,86.99,728,66.47,12.35,4500,4.656,-0.02,0.646,0.71,CONFIRMED
10.19849255,0,0.714,2.4283,634.1,0.024778,2.39146,1.75,0.0814,88.27,559,23.11,23.6,4500,4.656,-0.02,0.646,0.71,CONFIRMED
5.795063956,0,0.949,3.2496,1692.9,0.047975,0.13022,4.33,0.0613,81.1,950,192.74,6.137,5865,4.563,-0.34,0.827,0.914,FALSE POSITIVE
7.15681552,0,0.45,2.5882,867,0.026979,2.74384,2.47,0.0675,88.68,782,88.23,19.51,5029,4.494,0.14,0.838,0.798,CONFIRMED
17.64830851,0,0.653,2.0873,763.3,0.026581,8.12503,2.43,0.1232,89.27,579,26.49,51.1,5029,4.494,0.14,0.838,0.798,CONFIRMED
4.14810719,0,0.093,2.535,175.2,0.011755,2.20456,1.08,0.0469,89.58,938,182.76,12.61,5029,4.494,0.14,0.838,0.798,CONFIRMED
16.51410989,0,0.395,4.1575,973.5,0.028718,1.66311,2.72,0.1199,89.22,655,43.57,28.84,5527,4.488,-0.18,0.866,0.841,CONFIRMED
30.1329298,0,0.839,5.172,1015.8,0.03322,0.4031,3.14,0.179,88.21,536,19.55,26.8,5527,4.488,-0.18,0.866,0.841,CONFIRMED
4.79090809,0,0.11,2.603,251.3,0.014349,2.35518,1.36,0.0525,89.55,990,227.24,14.19,5527,4.488,-0.18,0.866,0.841,CONFIRMED
31.71981013,0,0.125,4.819,363.4,0.017414,2.4614,3.09,0.1975,89.86,743,71.97,50.78,5869,4.024,-0.16,1.626,1.019,CONFIRMED
99.6415962,0,0.028,4.448,952.5,0.027879,10.35916,2.64,0.3973,89.99,360,3.97,175.84,5527,4.488,-0.18,0.866,0.841,CONFIRMED
4.708326451,0,0.061,3.16114,7912.7,0.080242,1.58315,10.6,0.0539,89.71,1162,431.02,12.288,5560,4.246,0.14,1.21,0.94,CONFIRMED
16.37198661,0,9.303,3.8449,4147.6,8.358793,2.90473,540.37,0.1052,74.37,438,8.71,34.5,4187,4.656,-0.28,0.592,0.58,FALSE POSITIVE
5.392026903,0,0.314,2.9804,1151.4,0.030649,1.63004,2.68,0.0583,88.67,850,123.33,13.58,5198,4.589,0.21,0.801,0.915,CONFIRMED
2.494170338,0,0.095,1.1221,863.7,0.026777,15.93621,2.42,0.0351,89.69,1194,480.19,17.37,5569,4.566,-0.08,0.829,0.928,CANDIDATE
6.491682808,0,0.535,4.301,7163.3,0.079893,0.57225,9.66,0.0715,87.17,1062,301.54,10.84,6123,4.413,0.14,1.107,1.159,CONFIRMED
3.044770796,0,1.252,10.0134,1695,0.298444,0.00688,24.54,0.0386,33.39,1076,317.36,1.5,5525,4.603,-0.36,0.753,0.843,FALSE POSITIVE
3.855603916,0,0.348,3.2179,16653,0.119176,1.18411,13.61,0.0505,87.96,1212,508.65,9.763,6033,4.46,0.21,1.046,1.153,CONFIRMED
3.855599139,0,0.864,3.183,1030.9,0.033907,0.19331,3.57,0.0493,80.68,1158,425.74,5.34,5936,4.501,0.07,0.965,1.075,FALSE POSITIVE
38.47876629,0,0.003,5.04169,23530,0.138123,3.7339,13.26,0.2213,90,484,13.01,66.3614,5510,4.539,0.16,0.879,0.973,CONFIRMED
37.601661282,0,0.408,8.30604,59130,0.227443,0.85882,27.22,0.219,89.42,606,31.86,40.039,6140,4.354,-0.24,1.096,0.989,FALSE POSITIVE
3.314947362,0,0.799,1.8007,1398.2,0.038195,1.4165,3.94,0.0433,85.11,1155,421.03,9.37,5609,4.481,0.16,0.944,0.983,CONFIRMED
6.71969089,0,0.985,3.0231,969.7,0.046245,0.09306,4.37,0.0654,80.64,952,194.18,6.06,5931,4.479,-0.6,0.866,0.825,FALSE POSITIVE
39.6431552,0,0.062,6.5292,15664,0.111685,1.64307,10.98,0.215,89.93,472,11.74,51.489,5231,4.455,0.14,0.9,0.844,CONFIRMED
51.42598578,0,0.203,16.9422,66068,0.236829,0.16218,29.66,0.2904,89.59,549,21.4,28.303,6257,4.41,0.21,1.147,1.233,FALSE POSITIVE
21.80451611,0,0.751,3.4097,1144.9,0.033653,1.66656,2.6,0.1406,88.76,543,20.48,34.7,5481,4.629,-0.5,0.708,0.806,CONFIRMED
10.28194593,0,0.168,3.4366,1110.7,0.029849,2.24334,2.53,0.088,89.59,680,50.6,23.23,5196,4.593,0.04,0.775,0.869,CONFIRMED
18.11993039,0,0.206,4.2309,1506.9,0.034825,2.10579,2.95,0.1284,89.64,563,23.77,33.19,5196,4.593,0.04,0.775,0.869,CONFIRMED
3.78402867,0,0.691,1.9012,426.1,0.020134,1.98179,1.7,0.0452,86.54,949,191.78,11.45,5196,4.593,0.04,0.775,0.869,CONFIRMED
5.15448142,0,0.933,3.228,697.5,0.030415,0.11387,2.94,0.0546,80.1,964,204.1,5.43,5431,4.457,-0.14,0.884,0.816,CONFIRMED
33.80364366,0,0.023,11.4813,13494,0.105539,0.25463,20.7,0.216,89.95,745,72.71,24.869,5855,3.999,0.16,1.796,1.174,FALSE POSITIVE
5.743469797,0,0.001,3.4412,1240.2,0.032147,1.31116,3.13,0.0625,90,982,219.95,13.174,5897,4.531,-0.16,0.891,0.983,CONFIRMED
39.4759093,0,0.938,2.968,1012.6,0.036074,1.08697,4.06,0.2338,88.8,577,26.13,44.7,6225,4.45,-0.12,1.031,1.091,CANDIDATE
19.974485239,0,0.886,4.23479,40293,0.243941,1.47871,26.56,0.1476,88.39,700,56.84,31.477,6108,4.471,-0.08,0.997,1.072,FALSE POSITIVE
3.166353562,0,0.032,3.3129,1473.4,0.035047,0.82095,3.82,0.0432,89.76,1273,621.92,7.5775,6007,4.47,0.02,0.998,1.072,CONFIRMED
23.899634407,0,1.245,3.81881,20953,0.436512,1.33386,44.04,0.162,87.92,652,42.8,34.28,6192,4.503,-0.38,0.924,0.991,FALSE POSITIVE
3.388012244,0,0.433,2.6849,280.1,0.015454,1.15366,2.11,0.0434,87.2,1315,705.93,8.88,5553,4.221,0.16,1.25,0.949,CONFIRMED
5.83909761,0,0.341,3.1915,273.6,0.015116,1.32836,2.06,0.0624,88.54,1097,341.48,13.38,5553,4.221,0.16,1.25,0.949,CONFIRMED
1.620467654,0,0.271,2.1888,159.6,0.011493,1.23,1.57,0.0265,87.2,1681,1893.42,5.55,5553,4.221,0.16,1.25,0.949,CONFIRMED
10.6816951,0,0.646,3.605,307.8,0.016847,0.93471,2.3,0.0933,87.92,897,152.75,17.8,5553,4.221,0.16,1.25,0.949,CONFIRMED
6.104849417,0,0.041,4.6912,2090.3,0.04092,0.56409,3.18,0.0583,89.78,784,89.25,10.3581,5085,4.584,-0.36,0.712,0.71,CONFIRMED
3.578780566,0,0.079,2.91089,11382,0.096067,1.60801,10.43,0.045,89.56,1145,406.6,10.2873,5524,4.421,0.2,0.994,0.95,CONFIRMED
3.187067566,0,1.234,3.119,1037.4,0.269659,0.03494,23.88,0.0403,62.34,1079,319.76,2.66,5450,4.552,-0.14,0.811,0.857,FALSE POSITIVE
5.826657508,0,0.033,2.9183,1539.1,0.035356,2.19595,4.09,0.0622,89.88,1013,248.57,15.796,5561,4.362,0.16,1.06,0.943,CONFIRMED
12.41216347,0,0.021,3.739,611.3,0.02227,2.14038,2.58,0.103,89.95,787,90.65,25.93,5561,4.362,0.16,1.06,0.943,CONFIRMED
18.74649011,0,0.508,3.895,796.8,0.026327,1.8967,3.05,0.1355,89.11,686,52.38,32.8,5561,4.362,0.16,1.06,0.943,CONFIRMED
20.86021229,0,0.066,5.1937,1910.5,0.040067,1.40526,5.5,0.1462,89.88,781,87.76,31.855,6035,4.22,-0.28,1.257,0.958,CONFIRMED
42.63427848,0,0.142,6.1998,1719.3,0.038058,1.64062,5.22,0.2355,89.85,615,33.82,54.02,6035,4.22,-0.28,1.257,0.958,CONFIRMED
87.6476068,0,0.147,8.871,1009.6,0.029163,1.11917,4,0.3807,89.89,484,12.94,76.88,6035,4.22,-0.28,1.257,0.958,CONFIRMED
9.61731426,0,0.331,3.8692,234,0.01416,1.2355,1.94,0.0873,88.96,1010,246.13,18.21,6035,4.22,-0.28,1.257,0.958,CANDIDATE
9.467821474,0,0.081,2.4327,2237,0.042684,6.23401,2.13,0.0691,89.85,407,6.47,30.913,3582,4.807,0.18,0.458,0.491,CONFIRMED
0.893040969,0,0.009,1.0981,741.7,0.024717,6.2,1.24,0.0143,89.92,893,151.14,6.394,3582,4.807,0.18,0.458,0.491,CONFIRMED
4.942783419,0,0.566,3.25346,11145,0.099444,1.02216,10.62,0.0569,87.04,1008,244.42,10.97,5514,4.459,0.36,0.978,1.003,CONFIRMED
20.83426731,0,0.256,4.0454,988.4,0.028495,2.62459,2.74,0.1483,89.63,595,29.62,39.2,5537,4.549,0.21,0.88,0.999,CONFIRMED
9.94602357,0,0.035,3.3862,994.5,0.028229,2.34688,3.12,0.0864,89.91,807,100.34,23.07,5344,4.365,0.16,1.013,0.867,CONFIRMED
1.04562195,0,0.037,1.8955,213,0.013092,1.38246,1.45,0.0192,89.51,1710,2031.84,4.307,5344,4.365,0.16,1.013,0.867,CONFIRMED
5.71462396,0,0.503,2.336,297.8,0.016046,2.60833,1.78,0.0597,88.25,971,210.16,16.51,5344,4.365,0.16,1.013,0.867,CONFIRMED
102.9641952,0,0.922,15.735,1896.7,0.050162,0.02838,39,0.5554,87.9,797,95.4,25.15,5047,3.066,0.07,7.119,2.15,FALSE POSITIVE
8.14515981,0,0.965,5.073,446.8,0.025296,0.02385,3.43,0.076,77.26,1050,287.91,4.37,5896,4.197,-0.36,1.24,0.884,CONFIRMED
18.9985279,0,1.3,4.529,430.7,0.318792,0.02026,43.17,0.1337,79.72,792,93.03,7.28,5896,4.197,-0.36,1.24,0.884,CONFIRMED
4.24439049,0,0.949,3.282,174,0.015253,0.05258,2.07,0.0492,75.07,1305,686.99,3.69,5896,4.197,-0.36,1.24,0.884,CONFIRMED
90.1240507,0,0.698,11.649,3020.3,0.053684,0.23661,7.12,0.427,89.14,485,13.09,46.7,6520,4.375,0.07,1.215,1.279,CANDIDATE
28.5742692,0,0.068,4.9427,824.9,0.026109,2.14286,2.32,0.1681,89.91,538,19.83,45.22,5551,4.508,-0.42,0.812,0.776,CONFIRMED
856.672115,0,0.1158,23.144,858.1,0.027062,0.61949,3.87,1.8045,89.95,242,0.81,288.6,6449,4.232,-0.32,1.309,1.063,CANDIDATE
0.689210173,0,0.154,1.6169,195,0.012649,1.45015,1.32,0.0156,87.33,1943,3362.71,3.315,5630,4.505,0.36,0.954,1.064,CANDIDATE
7.34373964,0,0.185,1.1784,574.4,0.022075,38.44106,1.84,0.0697,89.78,839,117.5,47.85,5757,4.597,-0.5,0.762,0.865,CANDIDATE
0.445277068,0,1.2962,3.539,186.7,0.307625,0.21525,35.74,0.012,8.59,2562,10177.11,1.312,6167,4.444,0.07,1.064,1.149,FALSE POSITIVE
0.379463865,0,1.246,0.86896,1973.3,0.305894,0.78464,59.56,0.0099,46.6,3000,19256.81,1.814,5075,3.892,-0.06,1.783,0.905,FALSE POSITIVE
9.88047978,0,1.02,2.78458,18541,0.235723,1.31266,23.6,0.0901,86.91,860,129.45,18.92,6113,4.512,-0.3,0.917,0.997,FALSE POSITIVE
4.6484156,0,0.968,38.1939,128.4,0.013299,0.00095,5.06,0.0647,19.59,2259,6152.88,1.0276,6980,3.577,-0.42,3.482,1.671,FALSE POSITIVE
17.512014768,0,0.994,1.8248,4511.7,0.110483,2.95602,13.66,0.132,88.43,804,98.77,36.322,6224,4.33,-0.26,1.132,0.998,FALSE POSITIVE
3.9886021,0,0.06,1.7376,673.5,0.023067,6.8428,34.39,0.0622,89.81,3145,23135.72,17.92,4813,2.472,-0.22,13.652,2.016,CANDIDATE
0.533059312,0,1.263,1.8621,1495.8,0.301918,0.20416,133.56,0.0167,29.64,5862,277887.7,1.452852,8523,3.559,-0.5,4.051,2.166,CANDIDATE
0.525154153,0,1.226,2.1441,747.5,0.255581,0.164,23.61,0.0119,23.56,2073,4391.51,1.337,5582,4.497,-0.3,0.846,0.819,FALSE POSITIVE
1.303861044,0,1.258,4.0541,598.2,0.282709,0.03107,27.85,0.0224,26.7,1610,1595.19,1.408,5758,4.475,-0.24,0.902,0.887,FALSE POSITIVE
2.55549176,0,1.228,9.083,113.8,0.237273,0.00596,23.35,0.036,15.02,1312,701.68,1.272,5948,4.508,-0.26,0.901,0.954,FALSE POSITIVE
