ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
260.902889,64.862363,-30.786,29.555,4.6756912,1.995,690,3.99626,227.54,1082,9.89947,185.23,5779,4.88162,1.45,PC
239.201466,65.888838,-13.864,-39.587,1.0180032,1.3511981,2892.4395923,9.2387293,2488.228088,1801.3259131,10.794,199.039,5451,4.33923,1.0933,PC
296.24462,74.062858,18.618,28.014,10.2889227,1.506,790,2.70967,34.4115,674,9.1416,65.9501,5126,4.49772,0.87,PC
303.195436,18.104778,16.395,-12.938,5.4527517,3.528086,7531.7608707,13.9202056,887.5154526,1392.0785139,9.87463,249.325,6509,4.17233,1.56954,CP
209.484313,79.583322,-30.956,30.681,10.2613321,4.85,620,3.76706,235.988,1091,9.13619,154.944,6124,4.15391,1.49,PC
282.100166,79.256476,-5.658,100.203,3.4779721,2.4700549,26734.9788485,12.3390123,153.1392197,897.2043222,11.1534,118.106,4699,4.54638,0.765001,PC
339.489275,-35.154203,-9.326,-50.142,3.0354695,2.7788864,16102.4509091,13.7894539,726.7340207,1324.2306097,12.7923,573.027,5751,4.35036,1.07224,CP
157.144071,65.854199,-177.236,-81.772,3.1271596,1.9997213,1216.5154525,2.4010902,103.2809792,813.0641948,10.8116,73.5977,4225,4.5756,0.693431,PC
157.144071,65.854199,-177.236,-81.772,7.491237,2.0994488,1541.4250898,2.6759794,32.2217427,607.6549024,10.8116,73.5977,4225,4.5756,0.693431,PC
268.016064,53.730699,-4.385,18.216,18.0591048,3.2017735,1107.3619214,3.4189042,58.1177311,704.2014458,10.6965,199.964,5897,4.45922,1.01,PC
309.353641,22.654366,54.072,-57.845,1.0213316,1.061899,258.1413503,1.4273262,1136.0346495,1480.7019353,8.5325,46.5539,5098,4.54682,0.818229,PC
287.242092,57.344126,12.159,-13.194,2.7441632,1.6219594,5167.1733084,7.7963513,418.5835647,1153.6266831,10.634,141.755,5040,4.38482,0.974457,PC
292.24719,47.969543,-18.281,8.91,2.204735,3.916394,6492.957892,16.664739,4831.1261158,2126.335761,10.0274,341.079,6532.23,3.96818,1.99356,CP
197.996583,65.833697,-150.652,-25.368,10.8954119,2.110273,2987.663808,2.411583,5.5133626,390.8173981,11.0402,36.0118,3618,4.79432,0.435666,CP
197.996583,65.833697,-150.652,-25.368,18.79545,1.9268732,1443.8362463,1.674532,2.6648399,325.8648604,11.0402,36.0118,3618,4.79432,0.435666,CP
198.388583,62.30538,-66.989,-15.318,8.15759,3.892,10360,9.35194,112.813,907,10.1495,109.557,5091.2,4.47,0.9,PC
249.69664,64.559181,-40.011,107.858,4.2529058,2.5976298,745.1838317,2.3755057,231.2076325,994.535503,10.9897,172.138,5591,4.38111,0.848906,PC
249.69664,64.559181,-40.011,107.858,9.2375582,2.0673443,658.2247965,2.21196,82.1940281,767.944467,10.9897,172.138,5591,4.38111,0.848906,PC
15.551889,-61.756133,78.858,-27.095,3.7955106,1.9599273,50369.7024841,10.0576258,18.0832792,525.943445,14.1266,140.225,3424,4.438,0.445372,CP
203.509956,53.728188,-85.877,-78.913,6.13488,5.585,3810,12.8768,624.298,1392,7.4556,92.2589,5828.7,3.84,2.05,CP
199.196204,49.861059,-63.3,4.659,3.315997,1.547638,2655.314985,4.289363,217.521583,979.479471,11.0244,137.572,4972.7,4.54,0.809032,PC
214.120856,58.390253,37.07,-44.439,4.63123,1.514,4120,17.3095,344.541,1200,10.418,177.118,5736,4.39,1.07,PC
254.816154,65.747438,-72.167,74.449,19.3203358,4.2995219,13252.6345771,9.146268,17.0750475,518.4539999,11.8994,178.141,4968.1,4.5,0.80494,PC
320.201905,28.055829,52.835,19.537,11.3246821,5.9704136,1937.5829721,4.2917226,59.1706102,707.3693882,10.5954,138.591,5518,4.59176,0.824734,PC
172.747799,66.796529,-50.76,-14.091,37.0743844,3.440095,1695.5451662,3.5492353,13.3488857,487.5071648,9.76775,100.772,5544,4.5609,0.857648,PC
320.478444,35.648625,-89.556,-46.868,14.4762171,1.5574371,10349.5451253,9.2812453,6.5395483,407.8558421,11.7819,75.5759,3841,4.69364,0.55035,CP
185.062873,56.201409,-130.485,60.603,9.61548,2.592,860,2.58382,102.306,886,9.99454,107.055,5477,4.5707,0.84,PC
79.520938,-80.964384,-49.146,45.307,4.9404681,1.966,340,2.21898,182.406,1023,7.9849,68.4727,6086,4.26269,1.13,PC
291.465322,61.776153,18.992,-23.14,9.6926638,2.9939768,1759.3296567,3.1905912,36.4256703,626.5729439,10.6355,92.4381,4665,4.56182,0.746003,PC
199.442645,71.721051,-13.194,-12.668,6.39078,3.787,410,2.62762,415.36,1257,9.6635,178.259,6191,4.27017,1.32,PC
314.268523,31.661019,5.581,2.409,0.9689948,2.4730872,13393.0556264,16.7364228,6992.0125208,2332.2242079,11.4373,444.586,6430,4.25113,1.41398,CP
324.535978,30.488188,-80.395,-126.972,10.3378915,4.0653787,17447.5216323,11.2063562,62.594515,717.3875234,9.7525,92.3831,5336.96,4.55466,0.838682,CP
311.513651,56.86715,50.569,188.287,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,12.5313,110.246,3855,4.68499,0.560391,FP
316.86724,46.865373,24.522,98.034,1.2284388,1.9190118,1229.4965125,1.866263,118.2802346,841.1003116,10.9313,41.9934,3526,4.71105,0.53023,FP
308.747621,63.474938,33.773,-88.306,9.5972807,5.0410952,423.1403018,2.5248873,193.2303735,950.9082119,8.593,92.7225,5891,4.30161,1.21037,PC
313.167029,65.608783,43.253,-68.614,2.6998298,2.3426008,2528.556143,4.7210183,691.8752745,1308.0570992,9.93119,114.865,6180,4.57956,0.923371,PC
307.210941,33.413959,-76.25,-117.93,0.581322,1.3261177,3206.6010016,2.2014886,194.5178158,952.4881815,12.9984,89.21544,3446,4.83941,0.38621,FP
0.185606,-54.830823,-202.815,-71.518,0.9809648,0.7508182,7267.3200596,10.1002352,719.5784152,1320.9588275,9.9005,61.7856,4486,4.49914,0.764401,CP
291.03231,49.040213,-7.334,-10.43,5.400569,3.657482,344.664686,2.421951,447.0664602,1172.7697947,9.50898,144.166,5875.23,4.26474,1.25931,CP
245.818009,62.925121,-5.999,13.59,7.15996,7.719,600,4.53085,1982.17,1858,10.8722,428.123,6229,4,1.81,PC
253.14033,57.97415,3.224,33.814,1.44119,2.189,12165.9,18.2528,4505.3,2282,9.84566,190.403,5672.9,4.13,1.5,FP
230.310094,63.565285,20.745,-37.786,1.68494,1.007,970,3.86269,880.471,1517,10.8605,239.983,5923,4.38,1.11,PC
223.092641,70.476557,-19.069,-2.555,3.915,2.674,3330,9.30359,325.056,1182,10.9458,332.648,5714,4.05,1.58,PC
256.672203,67.871503,-7.353,8.48,3.1968818,3.7040861,8059.2079136,14.926798,1843.1345158,1671.1252743,10.7973,388.227,6470,4.15,1.59715,PC
256.770639,70.238481,-21.245,-6.793,3.9443381,4.8331442,6684.1218286,14.4110824,1078.6091518,1461.6243676,10.8041,323.265,5494,3.93,1.75475,PC
241.322901,70.19004,-36.41,43.934,4.5372221,4.0216128,4244.7198927,9.7787939,731.9892129,1326.6181044,10.9585,319.036,5731,4.1,1.48668,PC
12.546778,-83.743767,139.424,30.476,14.3391319,4.169,250,1.90476,108.484,899,7.4371,57.5846,6295.7,4.438,1.14,CP
216.523825,59.444274,-19.45,6.179,2.87177,4.579,8160,17.5605,3391.21,2125,9.823,321.376,6840,4.05,1.91,CP
275.862543,71.581748,-43.319,85.838,6.0963466,2.3376616,1152.0577419,2.4854959,69.8642794,737.3667424,10.5216,90.8693,4820.4,4.6,0.731699,PC
264.378942,73.261193,-5.07,24.524,5.66664,3.667,9790,14.5103,508.16,1322,10.6724,339.455,6530,4.23,1.47,PC
301.717674,45.499227,6.48,7.159,1.56029,2.751,1690,18.4825,38412.5,3900,9.87278,387.708,6897,3.89,2.29,FP
303.072972,44.495878,-40.227,-75.628,8.87634,4.444,1560,5.60677,1140.13,1618,9.76577,156.338,5992,4.34,1.18,PC
300.83864,53.29562,9.671,-14.426,2.6796,2.771,7590,11.8862,823.434,1492,10.5742,247.975,5938,4.23,1.32,FP
301.562631,52.164181,7.431,11.922,11.0765,4.893,4013.59,13.0376,220.429,1073,10.1098,316.176,6460,4,1.75,PC
318.235161,46.26809,10.95,3.826,2.57282,3.445,1060,26.1167,50561.9,4177,9.14819,453.744,8321,3.75,3.16,FP
307.016647,39.87713,-5.507,-13.746,3.80509,3.347,1280,8.57193,1214.11,1644,10.3332,434.962,6555.5,3.83,2.35,FP
316.813885,40.167172,-0.481,-3.616,2.99041,3.952,1290,24.2511,54264.3,4252,10.2918,697.116,8542,3.66,3.56,FP
318.627107,40.017017,51.963,77.173,1.78411,1.806,1546.14,3.8132,505.432,1320,9.3213,73.6326,5159.2,4.5,0.88,FP
338.399662,-43.436872,35.553,-53.055,2.10366,2.638,1040,3.02825,1079.31,1596,10.8061,163.678,5673,4.55383,0.94,CP
329.385067,41.449509,8.026,-0.029,2.03905,2.26,430,6.42307,26394.8,3550,8.26618,301.421,9003,3.94,2.68,FP
321.02381,46.384673,-11.834,-15.942,2.94527,2.549,1240,5.72314,1321.05,1679,10.1894,339.736,6854,4.1,1.79,PC
322.92657,41.797465,172.202,108.043,1.07922,2.393,939.014,2.27684,1258.65,1659,9.9809,52.4946,4349.3,4.62,0.68,FP
303.295223,36.725485,0.684,-0.593,3.93958,1.948,1140,15.8197,2097.12,1885,8.38189,457.792,8715,3.55,4.12,PC
315.110366,46.060449,-8.94,-23.17,4.01677,2.679,930,6.47219,669.61,1417,10.3599,397.905,6585,3.94,2.07,PC
327.480039,44.08006,-8.622,-16.864,2.01976,3.394,3963.85,7.3626,5926.69,2444,10.2835,398.627,7274.6,4.18,1.72,FP
354.397374,-58.955078,196.638,-102.545,8.1992272,2.2298894,1015.4558192,2.2043502,26.2366325,577.2271801,9.9762,48.6326,4028,4.55902,0.650533,PC
323.548627,50.481445,0.224,-12.908,2.65646,2.475,773.369,12.1711,948.066,1545,9.08409,402.661,6135.4,3.4,3.98,FP
325.014536,48.406767,-9.81,-10.501,4.72088,4.374,5810,14.2252,1076.67,1595,9.03527,200.492,6696,4.08,1.8,PC
301.564685,35.588396,1.452,-2.185,3.33041,3.976,3630,28.8257,18888.9,3266,10.4806,624.639,7965,3.98,2.35,FP
303.017318,35.524628,-11.969,-8.381,3.86283,1.232,1700,11.0314,299.546,1159,10.2115,524.29,7396,3.89,2.45,PC
227.270329,-42.704966,-10.011,-5.653,3.34287,3.404,14310,21.2723,4769.64,2315,9.8787,427.678,9364,4.32,1.76,CP
92.133096,-59.540985,-12.258,34.405,95.2,14.8448047,2512.3114205,18.0038406,65.0144253,724.2227808,11.4881,399.017,5723.2,3.6,3.09254,CP
302.025625,66.850301,150.256,-63.909,8.8802513,3.0408271,1226.7467611,3.23381,99.0744895,804.6559192,8.2929,53.6089,5555.7,4.49,0.920435,CP
302.025625,66.850301,150.256,-63.909,28.5803318,4.446204,1032.219753,3.0339512,20.8499891,544.9996301,8.2929,53.6089,5555.7,4.49,0.920435,CP
302.025625,66.850301,150.256,-63.909,38.3518289,5.4869004,1048.6427018,3.0210252,14.0868562,494.1095747,8.2929,53.6089,5555.7,4.49,0.920435,CP
350.028592,-60.065729,-319.961,-127.781,1.4015285,1.239376,680.2769335,1.6355464,149.3732949,891.6368107,9.22978,25.1496,3794,4.67812,0.597007,CP
260.36481,65.012281,-16.36,94.627,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,10.8037,208.687,5929,4.48275,0.987583,FP
317.575459,48.464282,3.666,-1.221,3.40304,5.03,490,4.06282,67721.9,4494,10.0062,400.034,9622,4.39,1.65,FP
256.622675,68.843303,-20.12,89.886,5.5025384,2.8230921,851.5100383,2.2834094,102.6648823,811.8489401,10.7261,115.45,4965,4.56,0.784109,PC
256.622675,68.843303,-20.12,89.886,1.7622556,0.7576019,697.1042961,2.1200604,468.5408934,1186.606232,10.7261,115.45,4965,4.56,0.784109,PC
280.326681,70.290054,-6.335,26.221,0.8474394,0.8976006,429.2274144,1.8812517,1876.0796606,1678.5433753,10.7157,147.476,5300,4.56,0.846387,PC
280.326681,70.290054,-6.335,26.221,4.8416653,2.3475524,427.9016609,1.7772928,183.6833463,938.938604,10.7157,147.476,5300,4.56,0.846387,PC
282.173361,70.840191,-63.053,114.601,2.14056,2.029,355.8315803,1.83828,316.156,1174,10.6666,101.713,4567,4.39,0.84,FP
7.328916,-76.304032,-2.97,6.961,4.12691,4.429,10990,16.98,1451.24,1719,9.2205,196.852,6888,4.23416,1.59,CP
305.395161,56.462656,5.775,6.967,5.54019,7.158,2560,17.1728,1996.7,1862,10.3589,598.635,6415,3.49,3.39,PC
313.885156,46.502085,-0.511,3.17,4.43126,1.724,1790,8.75108,2468.19,1963,10.1503,464.209,9706,4.29,1.87,PC
312.179957,51.910696,6.909,3.48,1.42904,3.291,1210,6.96344,164126,5607,8.78822,245.776,9224,4.37,1.65,FP
331.307643,66.775296,15.593,7.409,2.17026,2.221,6100,15.6224,10584.8,2825,8.65269,248.148,9218,4.27,1.85,PC
316.955806,50.500883,-16.389,-11.604,0.33759,1.32,380,2.62231,35657.2,3828,10.2193,254.401,7387,4.39,1.37,FP
320.116115,61.12025,5.307,3.776,1.67346,2.54,390,5.10182,19786.3,3304,8.63701,356.681,10445,4.09,2.45,FP
310.038053,50.323742,3.547,-39.384,2.51584,2.644,1750,12.5851,6089.93,2461,10.2732,335.203,5915,3.82,2.11,FP
340.496204,-69.172108,334.357,-726.974,0.4628844,0.5588219,4489.9119215,1.3543237,64.718104,723.3961549,11.9238,14.8846,3043,5.09707,0.188624,CP
315.166199,47.785991,2.27,0.104,0.70902,2.49,570,5.18865,65312,4453,10.0146,533.615,8999,4.05,2.36,PC
320.829517,52.8147,1.433,-8.256,2.23788,3.331,4960,11.9527,4103.5,2229,10.2202,339.994,7050,4.19,1.66,PC
291.469121,61.776068,-6.849,-8.871,9.6925597,2.725,1280,12.4046,73.4732,815,10.3843,615.12,6012,3.39,3.51,PC
293.44357,53.464527,-3.099,-7.254,1.77587,2.069,690,8.71075,8758.41,2695,9.2118,595.288,9598,3.81,3.23,PC
317.729186,72.615356,-25.691,-13.894,1.8286,3.464,25861.1,22.8859,13385.3,2996,10.4849,244.318,6046.3,4.43,1.29,FP
343.953614,39.645117,-55.543,-28.177,2.08839,2.14,698.401,5.0203,2014.92,1866,9.24102,195.858,6255.8,4.11,1.73,FP
317.966114,43.592849,-96.263,-2.55,1.25562,2.304,290,2.95064,2790.4,2024,9.1384,158.181,5717,3.97,1.72,FP
345.243825,42.549318,-1.704,0.007,7.60475,5.678,4260,12.3018,2512.15,1972,10.4216,516.299,9139,4.29,1.8,PC
345.748458,44.564848,12.325,-9.1,5.26491,2.543,3440,11.2473,2650.14,1998,9.25068,275.493,8728,4.32,1.7,FP
335.753569,30.572726,7.989,3.749,6.16027,0.359,2130,11.4901,2.45254,348,10.3126,244.043,5772,4.07,1.55,FP
354.774092,42.465987,-20.075,3.123,3.85288,3.263,8780,14.9692,1107.89,1607,9.995771,275.358,6893.4,4.22,1.57,CP
324.922517,46.220215,-2.152,-1.765,1.06884,2.512,470,10.3628,32361.2,3736,9.8261,1013.56,9222,3.42,4.94,FP
324.935562,41.950794,16.048,1.949,5.45727,3.203,1180,5.22169,866.658,1511,10.4568,365.168,7465,4.31,1.51,FP
325.787112,45.646806,-7.587,-20.957,1.73866,1.273,1020,4.89549,934.846,1540,10.2566,240.012,6026,4.16,1.45,PC
318.784961,44.899679,-4.862,-8.024,6.56034,3.032,1570,10.6631,1676.02,1782,10.379,737.108,9976,4.01,2.62,PC
347.757547,45.93369,45.999,0.128,1.53709,2.35,1773.67,6.70661,2167.56,1900,9.5621,178.003,6023.1,4.24,1.45,FP
331.663464,55.686255,-2.097,-9.395,0.71255,1.809,461.164,4.95885,4431.5,2273,10.0009,235.218,5128.9,3.88,2.1,FP
341.518718,55.162935,14.058,-1.994,0.78381,1.443,426.099,3.89595,9401.36,2743,8.95861,239.688,7842,4.22,1.72,FP
344.445363,38.674919,32.384,-41.751,4.46491,2.703,15560,15.2857,437.171,1273,9.76031,158.979,6051.2,4.35,1.18,CP
336.402414,-34.909713,26.43,-30.255,11.0708037,2.5160833,1291.2405339,3.0794062,22.4220519,554.9943833,9.3636,42.4061,4356,4.53491,0.700727,PC
323.86462,51.323577,7.911,4.41,2.63725,2.87,1270,8.74081,2643.68,1997,10.3093,523.373,7495,3.88,2.5,FP
343.635061,54.161814,-94.07,9.95,2.72687,2.467,980,2.54653,543.502,1345,10.4602,115.746,5256,4.59,0.79,FP
322.892141,50.320713,1.791,-2.781,2.86876,2.422,1030,8.48351,2571.69,1983,10.399,594.193,8342,3.9,2.65,FP
340.395784,51.965285,47.604,15.882,2.95635,3.969,610,6.41904,21426.9,3370,9.44275,195.022,6294,4.13,1.58,PC
321.283221,40.887821,-3.082,-6.903,0.98736,1.464,370,3.41784,2591.32,1987,10.1277,279.953,6301.3,4.07,1.69,PC
337.8341,53.796052,84.014,18.619,3.99307,4.783,3892.81,6.35126,1282.52,1667,10.3217,102.931,4731.1,4.35,0.93,FP
338.452968,57.563539,50.046,6.338,8.67911,3.516,10134.9,13.0786,413.112,1255,10.1799,194.993,6057,4.43,1.18,FP
341.970903,49.918072,18.039,0.467,1.38155,2.263,1210,5.02044,5517.28,2401,10.2107,252.396,6483,4.28,1.38,PC
287.025089,66.290697,4.723,-12.459,5.48923,3.29,910,11.8401,2592.62,1987,10.938,370.791,6004,4.06,1.62,FP
291.880247,68.014695,2.859,7.618,0.43889,0.947,650,6.69456,14357.3,3049,10.5896,576.745,7111,3.91,2.32,FP
332.287103,57.938972,4.333,6.381,2.33535,3.857,3440,25.3417,35671.1,3828,10.7387,482.603,7577,4.05,2.08,PC
292.196087,58.614764,2.189,1.72,6.8697281,3.966186,881.5368787,3.259938,244.6135871,1008.6486083,10.9425,247.074,6051.5,4.48,1.02659,PC
82.127963,-48.409067,0.889,-21.885,10.5739824,4.04,5460,9.43898,171.146,1007,11.4266,414.23,6519,4.36,1.27,CP
313.511047,72.580646,11.808,28.759,4.4245754,1.5661915,2310.2791487,11.6493695,1084.7020116,1463.6841197,8.82374,139.484,6594,4.23,1.48504,PC
338.983717,-59.864829,-108.388,-84.419,1.00862,1.48,140,1.36576,1988.2,1860,7.384,48.0883,5795.29,4.438,1.13,CP
334.882849,42.560314,-67.417,10.385,1.216835,1.09763,1483.9127123,2.943638,565.541505,1243.757952,10.1917,72.7512,4634.6,4.51,0.778749,PC
232.946047,47.055551,154.795,-298.481,1.4520421,1.5192503,366.4057544,1.3402006,276.0190861,1039.5718907,9.1043,32.4778,4184,4.57376,0.68962,PC
333.253171,37.627574,37.32,-38.196,6.1166883,0.5326219,1631.6607338,3.7185693,149.0794825,891.1980318,10.1188,115.417,5427,4.51461,0.890109,PC
219.037047,42.378458,-59.935,42.482,14.4193583,5.1635709,1090.1001767,4.7835825,186.8992158,943.0215543,8.39816,112.152,6383,4.24518,1.41048,PC
216.923489,41.952986,-92.338,-101.247,1.0696062,1.4765878,460.5207911,1.7707563,945.9605571,1414.4513245,9.0739,55.0135,4946,4.53834,0.801873,PC
335.825303,35.03492,10.685,-18.496,3.0726411,2.2295809,10682.5455503,19.7277378,2446.8873113,1793.796787,8.51017,151.528,7164,4.25661,1.55831,CP
206.094014,48.028565,-19.746,-24.008,2.8997328,2.0497971,12899.98678,9.6517375,307.130566,1067.7031146,10.7164,134.554,5224,4.55801,0.821721,CP
4.60586,-62.847875,6.11,5.18,0.8533536,1.1014878,25488.2232645,12.693927,262.1024764,1026.2130441,14.7109,320.237,3658,4.438,0.608076,PC
322.941809,66.349005,45.326,32.042,6.9561134,3.3628003,15989.231101,12.090823,136.9557694,872.4987884,11.2287,201.918,5387,4.46259,0.940037,PC
354.240829,39.639279,-67.547,-31.087,12.99844,3.945,930,3.08969,87.9801,853,10.1308,155.141,5914,4.46,1.01,PC
344.609651,39.658712,-79.05,-38.029,2.7556532,3.3967282,2854.4589288,6.4145519,207.2386368,967.6926252,10.9243,112.383,4993,4.66918,0.696945,PC
344.907267,36.517666,3.639,5.359,4.8976471,2.7693615,1251.4886988,4.0125609,95.0446461,796.3457452,10.5152,86.8203,4528.99,4.48318,0.799965,PC
339.03342,37.841042,-65.606,57.654,0.78999,1.153,5750,1.99,5497.38,2398,9.76952,129.284,5558,4.43,1.1,FP
287.050161,55.303691,-4.773,4.565,11.35626,6.047,2190,12.9372,1493.65,1731,10.8475,504.976,6314,3.87,2.14,FP
295.101088,40.986723,-2.194,6.889,0.6412558,1.1161082,1029.5348333,4.841202,10373.5192117,2573.9569471,11.6459,435.255,5854.65,4.1262,1.47292,FP
328.767739,-22.6126,12.885,-4.311,2.31097,3.129,7540,17.5403,2080.04,1881,9.77486,298.109,6371,3.94807,1.95,CP
300.615453,53.377442,164.816,145.473,7.4340072,2.7587817,744.738603,2.229178,72.5464399,744.3441436,8.3879,41.1706,5064,4.57887,0.78399,PC
316.203692,55.588022,11.737,23.869,2.65044,2.519451,5680.412233,16.58602,5400.93931,2186.437532,7.79824,148.925,7400,4.11,1.93656,PC
329.401792,36.321404,42.513,-43.798,6.11219,2.186,550,2.17923,111.593,905,9.4653,95.1757,5587,4.51,0.91,PC
176.380591,65.541314,1.358,76.389,29.8893993,3.6993733,760.5977208,2.0294563,12.0207983,474.9009927,8.0621,37.7873,5393.86,4.67802,0.735511,PC
203.537946,67.62123,89.429,-98.354,0.6859989,0.9280549,200.1955554,1.15986,2009.3322215,1707.586398,9.9802,92.8659,5142,4.54622,0.82354,PC
215.602155,55.334259,-39.877,135.926,0.8674916,1.2175429,479.1530142,1.7178356,1118.2252139,1474.8643215,11.0906,131.601,5011.22,4.6136,0.74524,PC
256.138751,56.842549,10.709,-20.199,18.8411166,6.2646803,366.1724241,2.4721923,87.7518213,780.6094137,8.69378,103.297,6093,4.32207,1.2224,PC
280.923784,74.937833,-23.084,53.295,5.1396628,0.82,650,2.48997,14.6367,544,10.3237,110.513,5374,5.96065,0.82,PC
280.923784,74.937833,-23.084,53.295,9.4282723,1.327,720,2.49537,22.2566,605,10.3237,110.513,5374,5.96065,0.82,PC
241.763937,67.87764,-0.587,-20.618,27.643024,5.4973685,608.4332318,4.0550752,84.3022143,772.8220328,9.98671,230.306,5873,4.043,1.62481,PC
84.29928,-80.464604,311.187,1048.84,6.2678092,3.0054964,291.8485757,2.0030812,322.8932332,1081.1463476,5.1054,18.2702,5950,4.438,1.14889,CP
283.794562,64.53137,5.121,7.189,15.5168567,5.8578067,924.8798557,3.0800113,67.3934506,730.7590001,9.80972,237.152,5780,4.438,1,PC
283.794562,64.53137,5.121,7.189,4.6272874,3.8368867,285.4454784,1.726833,338.2626573,1093.7882751,9.80972,237.152,5780,4.438,1,PC
305.412906,58.140828,-24.562,-83.286,22.0957907,5.5731265,485.6346394,2.7804225,66.8052409,729.1592393,9.48477,141.133,5885,4.27782,1.24225,PC
287.292101,74.174276,82.064,462.813,0.4090717,0.6027386,1349.187274,1.1726725,207.0217791,967.4393736,12.4934,41.1659,3328,4.91612,0.308799,PC
297.398678,76.139178,-88.066,21.781,23.5406061,4.3325987,847.9237017,2.3283487,15.7661262,508.2191195,9.9377,85.8034,5236,4.63898,0.748579,PC
305.474925,70.943705,46.402,-20.689,0.4702539,1.1525477,198.2358574,1.3297069,5028.8833513,2147.7693481,10.1522,125.463,5466,4.48625,0.92499,CP
292.76774,71.497358,4.791,-6.731,9.81327,3.905,590,2.61324,204.54,1053,10.6074,215.246,6240,4.46607,1.06,PC
292.76774,71.497358,4.791,-6.731,4.7842484,3.2457742,453.713202,2.4012778,438.8057889,1167.3143829,10.6074,215.246,6240,4.46607,1.06422,PC
302.001457,51.361796,9.093,-25.93,6.3171896,2.4104194,681.7857721,2.2243108,108.3192315,822.8035221,10.7502,133.863,5180,4.54308,0.83031,PC
201.336817,75.982713,-7.486,-1.625,1.2293034,4.4741058,106.7034806,4.4323103,10374.4672046,2574.0157509,8.1033,309.2709,6906,4.438,4.12041,PC
316.324003,57.771095,-15.721,-64.779,8.1136753,2.3459351,7360.9986536,3.7907075,5.348608,387.8644192,13.1717,73.3345,3391,4.84373,0.381586,PC
300.708664,39.668371,146.31,51.616,24.7103905,2.6444759,2218.6727741,4.7562184,18.7810172,530.9449897,10.745,56.3228,5780,4.64751,0.604385,PC
300.708664,39.668371,146.31,51.616,2.3688998,1.8519054,696.7760098,1.6245798,428.0518004,1160.0957388,10.745,56.3228,5780,4.64751,0.604385,PC
333.174716,-55.978803,-5.816,-4.917,5.12944,4.832,3376.1,10.357,502.844,1319,11.6789,438.421,5430.7,4.4,1.62,PC
286.854063,59.086625,69.923,160.881,2.043882,0.9471321,504.6923018,1.0694819,44.9505657,660.3946404,10.0306,22.4467,3407,4.7606,0.473603,PC
186.524282,61.258929,-5.716,-26.87,16.53818,2.994,570,2.4647,26.7567,633,8.9989,91.9362,5781,4.43068,1.03,PC
290.173974,73.195108,7.83,-73.913,11.0619667,2.1367447,3651.4029667,2.0121526,2.0225091,304.1531867,12.295,30.5212,3248,4.95407,0.275364,PC
258.22327,57.197778,-71.005,-0.024,6.5886945,1.864542,845.3929015,2.3126942,64.237718,722.0500056,10.1426,78.7415,4920,4.64,0.70962,PC
258.22327,57.197778,-71.005,-0.024,4.313548,1.919,240,1.19873,93.7005,866,10.1426,78.7415,4920,4.64,0.71,PC
300.842307,53.294181,7.356,-13.367,2.67962,2.858,13260,13.5774,914.995,1532,11.1612,289.372,6075,4.38,1.14,PC
