ra,dec,flux_1_100_gev,detection_significance,spectrum_type,pivot_energy,energy_flux,pl_flux_density,pl_index,lp_flux_density,lp_index,lp_beta,plec_flux_density,plec_index,plec_exp_factor,plec_exp_index,plec_curve_significance,npred,variability_index,frac_variability,source_type
0.537916666666667,-67.4747222222222,2.4169e-10,13.1414,PowerLaw,3689.19,2.8883e-12,1.8745e-14,1.8465,2.3711e-14,1.6779,0.1637,2.2562e-14,1.3357,0.00175,0.6667,2.64,291.01,13.479138,0.3066,NOT_BLL
114.955,-67.3683333333333,2.9115e-10,9.3232,PowerLaw,1783.22,3.4439e-12,9.9565e-14,2.2618,8.482e-14,2.3587,-0.084,9.7321e-14,2.3282,-0.00026,0.6667,0.67,564.33,34.697483,0.7252,NOT_BLL
158.864583333333,-67.3380555555556,3.3599e-09,48.495,PLSuperExpCutoff,1614.77,1.8554e-11,1.0984e-12,2.1948,1.7224e-12,2.1248,0.5318,1.7012e-12,0.6059,0.01501,0.6667,16.57,3057.8,4.860165,0,NOT_BLL
101.105416666667,-67.2125,2.0322e-09,52.6069,LogParabola,995.04,1.8024e-11,2.2254e-12,2.1568,2.4161e-12,2.037,0.0896,2.3463e-12,1.8827,0.00203,0.6667,5.27,2837.9,1320.40332,1.3647,NOT_BLL
197.110416666667,-67.1080555555556,9.2324e-10,16.0388,PowerLaw,1453.21,1.2184e-11,5.2749e-13,2.3988,5.9444e-13,2.3423,0.099,5.7727e-13,2.1216,0.00205,0.6667,2.38,1432.86,128.329178,0.8771,NOT_BLL
259.154583333333,-67.1177777777778,1.2162e-10,4.164,PowerLaw,2091.33,1.4863e-12,2.9041e-14,2.3096,3.0245e-14,2.2798,0.0321,3.0887e-14,2.018,0.00135,0.6667,0.74,245.73,6.854526,0,NOT_BLL
66.9575,-67.0816666666667,6.5699e-10,25.2864,PowerLaw,1021.25,8.5703e-12,8.676e-13,2.3867,8.871e-13,2.3743,0.019,8.8593e-13,2.3143,6e-04,0.6667,1.01,1673.48,12.086632,0.1139,NOT_BLL
157.33875,-66.955,2.2504e-10,4.7785,PowerLaw,1619.08,3.0273e-12,9.9634e-14,2.4181,1.0418e-13,2.4176,0.0255,1.0201e-13,2.3602,0.00035,0.6667,0.28,451.84,22.222536,0.5678,NOT_BLL
70.8483333333333,-66.8672222222222,3.4989e-10,13.9928,PowerLaw,1109.54,4.5931e-12,3.8062e-13,2.3933,4.2748e-13,2.3137,0.1098,4.2151e-13,2.0365,0.00322,0.6667,2,886.52,42.095291,0.5763,NOT_BLL
242.692083333333,-66.8147222222222,2.9022e-09,63.3272,LogParabola,2583.68,3.1188e-11,3.9963e-13,1.7555,4.5867e-13,1.5656,0.1109,4.3599e-13,1.3982,0.00117,0.6667,7.32,2158.7,66.630089,0.2434,BLL
236.250833333333,-66.7016666666667,2.8094e-10,12.9566,PowerLaw,8647.73,3.7824e-12,5.2021e-15,1.706,5.4505e-15,1.6732,0.0248,5.4957e-15,1.5753,0.00021,0.6667,0.8,260.13,6.471211,0,NOT_BLL
13.2491666666667,-66.7363888888889,1.2932e-10,7.2933,PowerLaw,2711.33,1.4366e-12,1.7705e-14,2.0534,1.7672e-14,2.0535,-0.0011,1.8322e-14,1.9316,0.00043,0.6667,0.57,206.66,7.759088,0,NOT_BLL
208.405416666667,-66.6719444444444,1.0776e-09,24.8277,PowerLaw,4386.79,1.2304e-11,5.8544e-14,1.9304,5.8778e-14,1.9283,0.0019,6.0301e-14,1.8475,2e-04,0.6667,1.1,1029.97,11.856365,0.114,BLL
30.16,-66.6261111111111,2.9645e-10,14.9254,PowerLaw,708.37,4.8157e-12,1.1377e-12,2.5776,1.1612e-12,2.5702,0.017,1.161e-12,2.513,0.00076,0.6667,0.6,1108.85,50.893726,0.511,NOT_BLL
317.24375,-66.6413888888889,7.2266e-10,26.1716,PowerLaw,1607.78,8.066e-12,2.9701e-13,2.1166,2.9994e-13,2.1112,0.0063,3.0266e-13,2.0635,0.00029,0.6667,0.8,1211.18,9.728026,0.0282,BLL
34.2166666666667,-66.5897222222222,7.3495e-10,25.8587,LogParabola,1608.89,5.7916e-12,2.5541e-13,1.9879,2.9613e-13,1.7878,0.1448,2.7955e-13,1.606,0.00201,0.6667,3.94,733.58,30.387344,0.283,BLL
18.02375,-66.5752777777778,1.8301e-10,10.8816,PowerLaw,501.89,3.6907e-12,2.071e-12,2.7271,2.3529e-12,2.6754,0.1174,2.273e-12,2.4236,0.00488,0.6667,1.7,910.64,24.544228,0.3784,NOT_BLL
64.0195833333333,-66.4736111111111,1.2326e-10,6.3585,PowerLaw,2291.05,1.4462e-12,2.393e-14,2.2482,2.1975e-14,2.2852,-0.054,2.3639e-14,2.2899,-0.00016,0.6667,0.26,257.33,11.776495,0.1258,NOT_BLL
225.303333333333,-66.4158333333333,1.9095e-10,4.5387,PowerLaw,2486.34,2.2322e-12,3.0869e-14,2.2417,3.479e-14,2.2127,0.0729,3.3906e-14,1.9972,0.00116,0.6667,1,281.93,7.045082,0,NOT_BLL
322.703333333333,-66.3875,7.9557e-10,23.9977,LogParabola,1150.73,3.9762e-12,5.5322e-13,2.2494,8.3314e-13,1.8029,0.6377,7.9835e-13,0.2973,0.01943,0.6667,8.22,769.98,10.746939,0.0702,NOT_BLL
105.129166666667,-66.1802777777778,4.7634e-09,90.26,LogParabola,962.54,4.2619e-11,5.224e-12,2.0771,5.6479e-12,1.9639,0.0778,5.4349e-12,1.8802,0.00135,0.6667,6.53,5905.4,263.038605,0.3061,BLL
112.694166666667,-66.0463888888889,3.4476e-10,15.0341,PowerLaw,5552.7,4.3597e-12,1.313e-14,1.7726,1.4328e-14,1.7204,0.0463,1.3968e-14,1.6345,3e-04,0.6667,1.18,360.01,10.683526,0.0836,BLL
48.6591666666667,-65.8177777777778,1.6888e-10,7.8985,PowerLaw,1151.13,2.3155e-12,1.7232e-13,2.4364,1.6678e-13,2.4464,-0.0233,1.6893e-13,2.4899,-0.00043,0.6667,0.41,488.22,6.094358,0,NOT_BLL
211.665,-65.3975,3.0509e-10,4.7699,PowerLaw,2233.78,4.0442e-12,6.2122e-14,2.4033,6.5009e-14,2.3969,0.0323,6.4096e-14,2.296,0.00054,0.6667,0.51,426.48,7.592014,0,NOT_BLL
162.81625,-65.2997222222222,7.0689e-10,13.7193,PowerLaw,1603.39,9.0866e-12,3.1685e-13,2.3707,3.4134e-13,2.3573,0.052,3.221e-13,2.3311,0.00025,0.6667,0.49,1136.89,3.502256,0,NOT_BLL
323.59125,-65.1858333333333,1.9188e-10,7.4132,PowerLaw,1974.35,2.3467e-12,5.2336e-14,2.3106,5.3641e-14,2.2831,0.0215,5.4925e-14,2.0966,0.00112,0.6667,0.69,421.53,16.99832,0.4871,NOT_BLL
270.864166666667,-65.1733333333333,3.2245e-10,10.0065,PowerLaw,1068.1,4.7384e-12,4.1001e-13,2.4981,4.7602e-13,2.4752,0.1396,4.5993e-13,2.1436,0.00375,0.6667,1.82,869.84,32.027996,0.5877,NOT_BLL
261.066666666667,-65.0175,1.6868e-10,5.1478,PowerLaw,1122.88,2.4761e-12,1.892e-13,2.4972,1.9946e-13,2.4893,0.0377,1.935e-13,2.4323,0.00055,0.6667,0.37,441.54,4.273252,0,NOT_BLL
306.200833333333,-64.9913888888889,2.2457e-10,9.1426,PowerLaw,1137.83,2.9958e-12,2.322e-13,2.4097,2.4563e-13,2.3945,0.0379,2.3916e-13,2.3326,0.00062,0.6667,0.58,587.76,55.880512,1.0269,NOT_BLL
138.047916666667,-64.8244444444444,3.811e-10,10.9688,PowerLaw,1230.21,4.8635e-12,3.188e-13,2.3627,3.9281e-13,2.1913,0.2042,3.8423e-13,1.6333,0.00607,0.6667,3.04,803.88,10.973221,0.1853,NOT_BLL
282.34375,-64.7836111111111,1.372e-10,6.8812,PowerLaw,4680.18,1.5882e-12,6.6806e-15,1.9007,9.1166e-15,1.7173,0.246,8.9499e-15,1.0523,0.00301,0.6667,2.09,168.72,7.832197,0,NOT_BLL
55.81625,-64.735,7.6504e-10,26.1027,PowerLaw,1404.11,8.6518e-12,4.2995e-13,2.1678,4.595e-13,2.1296,0.0466,4.4762e-13,2.0527,0.00071,0.6667,1.74,1408.67,85.151901,0.5325,BLL
350.433333333333,-64.6452777777778,6.1507e-10,24.6465,PowerLaw,1597.17,6.847e-12,2.545e-13,2.0986,2.5484e-13,2.0977,7e-04,2.5792e-13,2.0605,0.00018,0.6667,0.64,1040.94,178.262955,0.8607,BLL
251.870416666667,-64.6452777777778,6.9923e-10,18.515,PowerLaw,1481.67,8.3935e-12,3.6671e-13,2.2845,3.9012e-13,2.2552,0.0452,3.7445e-13,2.2216,0.00038,0.6667,0.86,1257.99,35.395092,0.417,NOT_BLL
49.0533333333333,-64.6277777777778,5.3973e-10,24.2519,LogParabola,2565.92,5.5614e-12,7.6095e-14,1.7927,8.7272e-14,1.59,0.1171,8.1451e-14,1.5057,9e-04,0.6667,2.98,426.3,12.993484,0.1701,BLL
95.6141666666667,-64.5577777777778,7.1974e-11,4.6451,PowerLaw,353.95,2.4602e-12,3.4291e-12,3.0362,3.1962e-12,3.0794,-0.0656,3.3944e-12,3.0619,-0.00051,0.6667,0.25,594.34,7.875201,0,NOT_BLL
289.4325,-64.7008333333333,1.5631e-10,5.4859,PowerLaw,1792.85,1.8089e-12,5.2383e-14,2.2227,7.2158e-14,2.1309,0.333,7.4449e-14,0.7883,0.01244,0.6667,2,296.6,12.42009,0.2686,NOT_BLL
239.7375,-64.5402777777778,1.5695e-09,36.406,PowerLaw,2763.26,1.7648e-11,2.0787e-13,1.9744,2.1599e-13,1.9534,0.0226,2.1121e-13,1.936,0.00013,0.6667,0.82,1818.52,15.337386,0.12,BLL
119.084583333333,-64.5186111111111,1.9815e-10,8.0919,PowerLaw,3907.75,2.2093e-12,1.3031e-14,2.0136,1.3233e-14,2.0042,0.0084,1.3783e-14,1.872,0.00041,0.6667,0.71,270.59,8.913983,0,BLL
208.802083333333,-64.345,3.5118e-10,9.137,PowerLaw,45617,6.8066e-12,7.6806e-16,1.415,8.5476e-16,1.4167,0.0462,8.0986e-16,1.3291,7e-05,0.6667,0.46,226.66,8.729344,0,NOT_BLL
209.234166666667,-64.54,2.5234e-09,18.9029,PLSuperExpCutoff,943.33,3.0323e-11,4.3834e-12,2.6695,5.8067e-12,2.6562,0.3465,5.773e-12,1.5675,0.01527,0.6667,7.87,3325.95,10.009674,0.0416,NOT_BLL
225.91,-64.4516666666667,5.6339e-10,8.5977,PowerLaw,1370.74,8.188e-12,3.8288e-13,2.4888,4.5476e-13,2.4655,0.1338,4.3549e-13,2.141,0.00312,0.6667,1.52,978.5,55.330044,1.0164,NOT_BLL
268.639166666667,-64.4180555555556,3.8042e-10,11.9318,PowerLaw,1207.75,5.07e-12,3.4052e-13,2.4088,3.8562e-13,2.3834,0.1028,3.6314e-13,2.2314,0.00155,0.6667,1.28,887.77,14.895218,0.2982,BLL
15.2995833333333,-64.3683333333333,2.0586e-09,55.7258,PLSuperExpCutoff,897.7,1.2873e-11,2.5058e-12,2.164,3.4191e-12,1.8125,0.4024,3.2421e-12,0.9735,0.01269,0.6667,14.09,2530.37,6.243209,0,NOT_BLL
77.4875,-64.2891666666667,3.2368e-10,15.4545,PowerLaw,3417.55,3.757e-12,2.8678e-14,1.8955,2.8178e-14,1.9065,-0.0094,2.8782e-14,1.8872,2e-05,0.6667,0.09,405,22.928162,0.4566,NOT_BLL
161.4325,-64.2436111111111,5.067e-10,8.6822,PowerLaw,2051.56,6.1693e-12,1.2646e-13,2.3046,1.5247e-13,2.1977,0.1752,1.4922e-13,1.7034,0.00369,0.6667,2.54,717.42,15.465213,0.3372,NOT_BLL
325.430416666667,-64.1791666666667,2.8634e-09,69.6772,LogParabola,634.74,2.992e-11,1.0586e-11,2.333,1.1764e-11,2.2336,0.1027,1.1369e-11,2.0413,0.00337,0.6667,7.41,5712.52,1711.776733,0.9303,NOT_BLL
126.622916666667,-64.0758333333333,4.0963e-10,15.9156,PowerLaw,4952.24,5.0195e-12,1.8771e-14,1.8113,1.977e-14,1.7777,0.0275,1.9559e-14,1.7155,0.00021,0.6667,0.88,435.91,15.414361,0.3469,BLL
144.747083333333,-64.0516666666667,3.5177e-10,9.1276,PowerLaw,1924.33,4.0595e-12,1.0064e-13,2.217,1.1003e-13,2.1995,0.0584,1.0366e-13,2.1466,0.00039,0.6667,0.63,564.35,17.534721,0.4343,NOT_BLL
236.992083333333,-64.0511111111111,2.5007e-10,6.0036,PowerLaw,843.05,4.8273e-12,6.7326e-13,2.6986,9.2466e-13,2.7543,0.2968,8.6223e-13,2.0309,0.00955,0.6667,2.21,729.91,8.926623,0,NOT_BLL
244.973333333333,-63.2441666666667,1.1806e-10,4.902,PowerLaw,6445.84,1.3856e-12,3.1935e-15,1.8755,4.437e-15,1.4006,0.4216,4.2457e-15,0.5371,0.00355,0.6667,1.63,125.87,10.367301,0,NOT_BLL
105.05,-63.1863888888889,2.2733e-10,9.3304,PowerLaw,3232.72,2.5496e-12,2.2043e-14,1.9843,2.6711e-14,1.8443,0.1534,2.7376e-14,1.2232,0.00341,0.6667,2.02,308.54,17.622211,0.4309,NOT_BLL
350.257916666667,-63.1375,1.1635e-10,6.9934,PowerLaw,3351.24,1.3167e-12,1.0578e-14,1.9539,1.304e-14,1.8293,0.13,1.1098e-14,1.8548,0.00031,0.6667,0.5,161.63,8.836832,0,BLL
97.2175,-62.8405555555556,6.7093e-10,22.9615,PowerLaw,1358.75,7.6971e-12,4.126e-13,2.2044,4.5924e-13,2.1117,0.0963,4.5118e-13,1.8845,0.00224,0.6667,2.87,1267.97,33.186871,0.3524,BLL
12.8241666666667,-62.7036111111111,1.8132e-09,57.2704,LogParabola,2200.79,1.9514e-11,3.3251e-13,1.7623,3.6857e-13,1.5838,0.0944,3.5255e-13,1.4654,0.00099,0.6667,5.74,1458.04,164.289551,0.5326,BLL
196.39625,-62.6938888888889,3.4195e-09,20.8585,PowerLaw,2611.52,4.3902e-11,4.8234e-13,2.3694,5.075e-13,2.3613,0.0403,4.9603e-13,2.2968,0.00038,0.6667,0.98,3058.64,5.022609,0,NOT_BLL
182.052916666667,-62.6330555555556,4.9306e-09,28.049,PLSuperExpCutoff,2962.01,3.8051e-11,4.3967e-13,2.4127,5.6577e-13,2.5717,0.2599,5.7988e-13,1.5911,0.00619,0.6667,8.29,3588.72,6.971627,0,NOT_BLL
177.864583333333,-62.8119444444444,8.9587e-10,7.5042,PowerLaw,2679.73,1.2194e-11,1.169e-13,2.4295,1.2886e-13,2.4896,0.069,1.2322e-13,2.3217,0.00067,0.6667,0.76,1001.71,9.543886,0.1888,NOT_BLL
315.954583333333,-62.5563888888889,1.7477e-09,47.6014,LogParabola,1231.86,1.4575e-11,1.059e-12,2.0054,1.1939e-12,1.8579,0.108,1.1298e-12,1.7378,0.00161,0.6667,5.32,1967.89,39.85294,0.217,BLL
220.76,-62.45,5.0229e-10,11.0707,PowerLaw,23995.52,8.5173e-12,2.3249e-15,1.5123,2.9533e-15,1.485,0.1077,2.7822e-15,1.22,0.00033,0.6667,2.13,331.32,14.350935,0.3621,NOT_BLL
81.8383333333333,-62.395,6.7672e-11,4.1779,PowerLaw,6485.42,7.8973e-13,1.795e-15,1.8855,1.7964e-15,1.869,0.0053,1.8889e-15,1.7095,0.00034,0.6667,0.45,83.57,3.130268,0,NOT_BLL
205.43375,-62.28,2.0567e-09,10.4908,PowerLaw,2613.16,2.9604e-11,2.8126e-13,2.4804,3.1892e-13,2.4667,0.117,3.1732e-13,2.0829,0.00236,0.6667,2.47,1936.19,7.184459,0,NOT_BLL
110.018333333333,-62.6172222222222,1.0377e-10,7.0781,PowerLaw,227.43,4.2137e-12,2.2702e-11,3.1287,2.7824e-11,2.9671,0.2438,2.6801e-11,2.4156,0.02049,0.6667,1.66,960.25,21.674314,0.375,NOT_BLL
255.911666666667,-62.2213888888889,2.8472e-09,50.4249,LogParabola,915.9,2.965e-11,4.717e-12,2.425,5.4802e-12,2.3602,0.1511,5.3399e-12,2.0002,0.00483,0.6667,7.72,4966.75,379.788635,0.5592,NOT_BLL
45.9245833333333,-62.19,8.6914e-10,31.5928,LogParabola,665.57,1.0093e-11,3.2755e-12,2.4503,3.529e-12,2.3455,0.095,3.4263e-12,2.1971,0.00273,0.6667,2.98,2119.21,153.055115,0.5564,NOT_BLL
295.346666666667,-62.1752777777778,2.9435e-09,72.7168,LogParabola,499.29,3.6388e-11,2.2337e-11,2.4278,2.3735e-11,2.3504,0.0667,2.3054e-11,2.2603,0.00205,0.6667,4.89,6818.38,1214.603149,0.7058,BLL
79.18,-62.1247222222222,2.0828e-09,57.0797,LogParabola,879.51,2.065e-11,3.1324e-12,2.1759,3.2676e-12,2.1063,0.048,3.201e-12,2.0396,0.00099,0.6667,3.42,3384.71,211.081345,0.4407,BLL
213.382083333333,-62.0902777777778,2.7375e-08,98.4685,PLSuperExpCutoff,2026.77,1.8547e-10,6.1017e-12,2.3384,8.2378e-12,2.2082,0.3473,8.0029e-12,1.3287,0.00742,0.6667,25.6,13359.12,3.742737,0,NOT_BLL
69.3533333333333,-61.9322222222222,2.0277e-10,9.5553,PowerLaw,1612.1,2.3735e-12,8.6644e-14,2.2441,9.6389e-14,2.1555,0.0965,9.3931e-14,1.9548,0.00183,0.6667,1.35,431.03,6.160186,0,NOT_BLL
52.84375,-61.9363888888889,7.1048e-10,26.0089,PowerLaw,1970.62,7.9332e-12,1.8501e-13,2.0047,2.0424e-13,1.943,0.0645,1.9231e-13,1.9075,0.00043,0.6667,1.48,1036.58,31.728312,0.3377,BLL
19.06,-61.8947222222222,2.6606e-10,14.6943,PowerLaw,3295.55,3.1243e-12,2.533e-14,1.8745,2.8981e-14,1.799,0.08,2.7972e-14,1.6325,0.00083,0.6667,1.81,334.07,6.1607,0,BLL
148.866666666667,-61.8558333333333,9.746e-10,18.0903,PLSuperExpCutoff,1255.83,7.1305e-12,6.4277e-13,2.374,8.6312e-13,2.2033,0.3252,8.356e-13,1.3675,0.00956,0.6667,5.38,1146.08,11.967399,0.1333,NOT_BLL
33.7016666666667,-61.8416666666667,1.16e-10,4.9713,PowerLaw,1186.89,1.5181e-12,1.072e-13,2.3901,1.388e-13,2.3166,0.2538,1.3249e-13,1.7312,0.00687,0.6667,1.4,316.5,2.6014,0,NOT_BLL
215.63,-61.6311111111111,9.5456e-09,49.2498,PLSuperExpCutoff,3830.72,5.4713e-11,5.7267e-13,2.2166,8.8649e-13,2.2334,0.5577,8.8828e-13,0.5411,0.00948,0.6667,18.74,4311.71,9.587498,0.0312,NOT_BLL
39.2020833333333,-61.6105555555556,9.4442e-10,36.3207,PowerLaw,830.17,1.1951e-11,1.9831e-12,2.353,2.0718e-12,2.3274,0.0359,2.0375e-12,2.2666,0.00082,0.6667,1.36,2360.42,792.431641,1.3313,NOT_BLL
169.775833333333,-61.455,4.9807e-09,32.8984,PLSuperExpCutoff,2573.8,4.336e-11,6.8108e-13,2.3193,8.0361e-13,2.3776,0.1693,8.006e-13,1.8486,0.00359,0.6667,5.2,3875.77,15.225376,0.1089,NOT_BLL
320.160833333333,-61.2397222222222,1.369e-10,5.6054,PowerLaw,1521.2,1.6518e-12,6.7781e-14,2.292,8.3032e-14,2.1483,0.192,8.0956e-14,1.671,0.00462,0.6667,1.55,300.76,19.130377,0.6367,NOT_BLL
145.17875,-61.0855555555556,3.5939e-10,8.111,PowerLaw,990.28,5.6008e-12,5.6975e-13,2.5458,6.772e-13,2.4875,0.1397,6.4826e-13,2.1539,0.00396,0.6667,1.94,811.61,23.520926,0.5453,NOT_BLL
76.9325,-61.0813888888889,6.6994e-10,23.9269,PowerLaw,1034.39,1.0063e-11,9.3347e-13,2.5163,9.9401e-13,2.4954,0.0704,9.7858e-13,2.3474,0.00175,0.6667,1.94,2165.96,69.840942,0.5012,NOT_BLL
121.75625,-61.04,2.9856e-10,7.8555,LogParabola,2126.63,1.6943e-12,5.5874e-14,2.2091,8.0805e-14,1.9436,0.3737,7.6423e-14,1.034,0.00727,0.6667,3.14,240.38,10.172234,0.2477,NOT_BLL
47.4920833333333,-60.9733333333333,1.9381e-09,63.5262,LogParabola,527.19,2.5621e-11,1.427e-11,2.491,1.5617e-11,2.4134,0.0983,1.5191e-11,2.2237,0.00376,0.6667,5.83,5486.3,781.659485,0.6717,NOT_BLL
101.93125,-60.9780555555556,4.6107e-10,15.993,PowerLaw,881.52,6.3841e-12,9.0817e-13,2.4456,9.6006e-13,2.4179,0.0426,9.5159e-13,2.3018,0.00136,0.6667,1.4,1244.66,86.493561,0.6526,BLL
214.6925,-60.9652777777778,3.9326e-08,38.9248,PLSuperExpCutoff,3043.15,2.8829e-10,2.1001e-12,2.3787,4.1136e-12,2.7199,0.3494,4.2377e-12,1.4258,0.00836,0.6667,23.22,17585.97,4.384238,0,NOT_BLL
263.424583333333,-60.9063888888889,3.8184e-10,10.9616,PowerLaw,1540.97,4.7443e-12,1.8583e-13,2.331,1.8384e-13,2.3361,-0.0073,1.8452e-13,2.3511,-0.00011,0.6667,0.17,753.78,33.823872,0.68,NOT_BLL
173.804166666667,-60.9297222222222,5.7321e-09,49.3496,PLSuperExpCutoff,1599.8,4.5507e-11,2.2153e-12,2.4168,2.8987e-12,2.3963,0.2849,2.884e-12,1.5367,0.00825,0.6667,11.64,4979.12,8.634253,0,NOT_BLL
130.597916666667,-60.8919444444444,8.4685e-10,21.2886,PowerLaw,1412.46,1.0137e-11,4.9455e-13,2.2804,5.5488e-13,2.2162,0.0949,5.4729e-13,1.9623,0.00237,0.6667,3.09,1533.48,71.141624,0.5323,NOT_BLL
224.875,-60.8894444444444,1.3278e-08,84.9916,PLSuperExpCutoff,1276.36,1.2427e-10,9.2949e-12,2.501,1.2e-11,2.4793,0.2727,1.182e-11,1.6942,0.00868,0.6667,19.53,11241.3,8.034767,0,NOT_BLL
357.088333333333,-60.8202777777778,8.0473e-11,4.4386,PowerLaw,2349.91,9.0057e-13,1.4814e-14,2.13,2.0114e-14,1.6013,0.4499,1.9337e-14,0.8993,0.00634,0.6667,1.56,145.12,12.032864,0.2821,NOT_BLL
259.34,-60.7538888888889,3.6176e-10,8.173,LogParabola,1485.1,2.0055e-12,1.4503e-13,2.339,2.1511e-13,2.0534,0.4469,2.0623e-13,0.9663,0.01149,0.6667,3.44,348.96,8.820037,0,NOT_BLL
215.082083333333,-60.7819444444444,3.2769e-09,11.4492,PowerLaw,23309.71,3.6623e-11,6.0917e-15,1.9999,5.913e-15,1.983,-0.0149,5.8828e-15,2.1164,-0.00013,0.6667,0.98,1648.21,26.420139,0.2609,NOT_BLL
167.9625,-60.6588888888889,8.6483e-09,46.1744,PLSuperExpCutoff,3354.76,5.6818e-11,6.6406e-13,2.2051,9.2057e-13,2.1942,0.3345,9.1495e-13,1.2063,0.00591,0.6667,13.38,5053.28,9.58132,0.0121,NOT_BLL
166.234166666667,-60.6302777777778,4.3826e-09,25.2548,PLSuperExpCutoff,2253.07,2.8443e-11,7.1477e-13,2.4749,1.0263e-12,2.495,0.449,1.0293e-12,1.1166,0.01098,0.6667,9.6,2886.34,4.732628,0,NOT_BLL
92.0279166666667,-60.4755555555556,2.2159e-10,8.1992,PowerLaw,826.3,4.315e-12,6.3261e-13,2.7043,7.4601e-13,2.666,0.1823,7.3925e-13,2.1776,0.00706,0.6667,2.27,993.02,47.162014,0.8746,NOT_BLL
68.40125,-60.5111111111111,9.3515e-10,35.6383,LogParabola,643.18,1.066e-11,3.8118e-12,2.4388,4.261e-12,2.3323,0.1254,4.1118e-12,2.1198,0.0039,0.6667,4.13,2366.58,175.019516,0.559,NOT_BLL
163.935416666667,-60.4722222222222,2.7974e-09,17.0502,PLSuperExpCutoff,2670.36,1.9279e-11,3.0901e-13,2.4235,4.1971e-13,2.5207,0.3243,4.3421e-13,1.323,0.00852,0.6667,6.25,1916.85,10.640193,0.0752,NOT_BLL
206.59125,-60.4461111111111,2.5471e-09,22.7869,LogParabola,1599.6,2.427e-11,1.0715e-12,2.4008,1.197e-12,2.3247,0.1077,1.165e-12,2.0851,0.00217,0.6667,3.16,2224.36,6.52825,0,NOT_BLL
71.2858333333333,-60.2122222222222,2.4233e-10,11.1607,PowerLaw,2277.42,2.6928e-12,4.7428e-14,2.0457,5.3495e-14,1.9385,0.0952,5.1517e-14,1.7865,0.00115,0.6667,1.39,382.08,23.996449,0.4369,NOT_BLL
65.0775,-60.2697222222222,1.7922e-10,9.6835,PowerLaw,2355.58,2.0034e-12,3.2823e-14,2.1247,3.1305e-14,2.1658,-0.0306,3.3568e-14,2.0374,0.00032,0.6667,0.45,320.76,17.017368,0.5024,BLL
81.4208333333333,-60.2277777777778,4.7548e-10,22.4473,PowerLaw,4098.78,5.8908e-12,3.0816e-14,1.7973,3.3196e-14,1.7452,0.0419,3.3257e-14,1.6089,5e-04,0.6667,1.94,532.36,11.089238,0.1075,NOT_BLL
283.67125,-60.1266666666667,1.8795e-10,7.6855,PowerLaw,2961.08,2.0881e-12,2.1483e-14,2.0504,2.7862e-14,1.8677,0.2688,2.6223e-14,1.3346,0.00353,0.6667,1.72,274.01,8.204215,0,BLL
321.920833333333,-59.9875,1.151e-10,6.0904,PowerLaw,4028.41,1.3315e-12,7.4493e-15,1.902,9.5809e-15,1.7786,0.1544,8.6807e-15,1.5658,0.0011,0.6667,1.27,144.68,10.934052,0.4365,NOT_BLL
279.52375,-59.9911111111111,2.2344e-10,8.4221,PowerLaw,4340,2.5812e-12,1.2535e-14,1.9048,1.7161e-14,1.6139,0.2886,1.6334e-14,1.0061,0.00305,0.6667,2.76,264.43,11.662239,0.4087,BLL
42.8975,-59.9738888888889,2.0031e-10,9.4548,PowerLaw,1794.55,2.3093e-12,6.6876e-14,2.215,7.8589e-14,2.0946,0.1522,7.672e-14,1.7242,0.00312,0.6667,1.85,400.98,33.327183,0.7215,NOT_BLL
287.719166666667,-60.0211111111111,6.4576e-10,16.9269,LogParabola,1148.46,3.653e-12,4.7813e-13,2.2981,6.969e-13,1.9877,0.5035,6.6897e-13,0.7661,0.01536,0.6667,6.48,720.43,4.438207,0,NOT_BLL
59.53875,-59.9080555555556,1.6324e-10,8.1798,PowerLaw,1222.86,2.0379e-12,1.3662e-13,2.3369,1.5669e-13,2.2185,0.1329,1.5376e-13,1.9135,0.00351,0.6667,1.31,412.75,10.106733,0,BLL
41.3508333333333,-59.835,1.4706e-10,6.4567,PowerLaw,2425.2,1.6353e-12,2.5327e-14,2.0876,3.3791e-14,1.8323,0.3074,3.2439e-14,1.1261,0.00523,0.6667,2.17,243.4,10.674493,0.2145,NOT_BLL
342.429166666667,-59.7441666666667,1.8764e-10,8.8119,PowerLaw,2400.75,2.1045e-12,3.2997e-14,2.1394,3.2374e-14,2.1627,-0.0157,3.4297e-14,1.9932,0.00056,0.6667,0.68,338.57,13.939242,0.4194,NOT_BLL
263.967083333333,-59.5444444444444,2.371e-10,7.2927,PowerLaw,2033.2,2.8895e-12,6.0414e-14,2.3059,5.6828e-14,2.3353,-0.0368,5.9894e-14,2.3306,-9e-05,0.6667,0.17,447.62,8.781973,0,NOT_BLL
82.18625,-59.3438888888889,2.8104e-10,12.4062,PowerLaw,2368.48,3.1218e-12,5.0801e-14,2.059,5.5043e-14,1.9997,0.0575,5.5472e-14,1.782,0.00121,0.6667,1.68,443.66,14.735277,0.2483,BLL
194.033333333333,-59.3197222222222,5.7283e-10,11.0075,PowerLaw,3749.7,6.3742e-12,3.9594e-14,2.095,3.7993e-14,2.1223,-0.0245,3.9962e-14,2.0617,9e-05,0.6667,0.29,597.71,12.582694,0.2476,NOT_BLL
