ra,dec,redshift,umag,gmag,rmag,imag,zmag,nmag,gal_abs_u,log_nh_gal
170.312258333333,61.6245888888889,1.7717,19.05,18.85,18.795,18.59,18.669,21.143,0.05,19.924
150.104791666667,61.62735,1.1202,19.888,19.866,19.673,19.673,19.449,20.991,0.092,20.262
156.1183625,61.6602111111111,1.5557,19.804,19.618,19.53,19.377,19.353,21.667,0.036,19.954
170.581408333333,61.679975,2.0145,19.145,19.178,19.124,18.968,18.855,21.401,0.05,19.934
158.9396125,61.6898222222222,1.36,20.483,20.283,20.098,20.039,20.001,21.047,0.054,19.898
171.076304166667,61.7017027777778,1.607,20.33,20.3,20.263,20.093,20.018,20.737,0.066,19.954
147.944808333333,61.7018555555556,2.001,18.858,18.569,18.485,18.516,18.519,20.396,0.132,20.369
189.759733333333,61.7029194444444,0.9181,19.891,19.665,19.537,19.547,19.305,20.625,0.068,20.161
159.029670833333,61.7305194444444,1.6839,19.009,18.824,18.925,18.755,18.668,20.425,0.051,19.898
147.085008333333,61.7315444444444,1.8784,19.482,19.596,19.53,19.194,19.007,20.548,0.162,20.401
146.113654166667,61.7401722222222,2.3372,20.497,19.139,18.399,18.052,17.593,23.839,0.155,20.431
156.715183333333,61.761975,0.7893,18.822,18.608,18.549,18.633,18.504,19.46,0.04,19.94
145.624425,61.7811833333333,0.6435,19.861,19.488,19.387,19.124,19.075,20.338,0.177,20.446
148.317325,61.7850138888889,1.1898,17.867,17.792,17.528,17.512,17.614,17.946,0.135,20.362
157.538366666667,61.7938611111111,1.4109,18.765,18.677,18.688,18.628,18.77,19.536,0.038,19.924
188.289604166667,61.7992166666667,1.8251,19.989,19.803,19.859,19.697,19.664,22.888,0.067,20.19
145.938504166667,61.8013083333333,1.702,19.154,19.092,19.077,18.866,18.919,20.142,0.15,20.441
158.614145833333,61.8056472222222,0.1638,19.04,18.352,17.749,17.315,17.308,19.398,0.051,19.908
187.680883333333,61.8060777777778,0.3239,19.631,19.514,18.99,18.751,18.212,20.033,0.062,20.207
190.2410125,61.8099444444444,1.0683,20.071,19.909,19.703,19.71,19.541,20.556,0.064,20.158
189.447379166667,61.8218444444444,2.2917,19.061,18.544,18.481,18.443,18.289,20.284,0.052,20.173
188.244466666667,61.8257,1.8326,19.804,19.867,19.92,19.607,19.603,20.783,0.066,20.193
170.751175,61.8278027777778,1.6348,20.2,19.995,20.036,19.837,19.915,20.7,0.053,19.944
148.347733333333,61.8279277777778,0.6141,20.518,20.224,20.275,20.136,20.047,20.383,0.144,20.364
159.121108333333,61.8338166666667,1.5959,18.521,18.308,18.273,17.986,18.057,19.986,0.057,19.908
146.908104166667,61.8392861111111,0.3946,20.093,19.902,19.732,19.492,19.166,19.75,0.153,20.413
150.483845833333,61.8424083333333,1.7878,19.346,19.204,19.106,18.787,18.748,20.622,0.092,20.258
188.804058333333,61.8490333333333,0.9821,20.13,20.251,20.183,20.167,20.167,21.492,0.063,20.185
145.464654166667,61.8505361111111,0.4286,19.452,19.176,19.057,18.761,18.447,20.778,0.18,20.452
156.112379166667,61.8517944444444,0.5034,20.606,20.183,19.882,19.479,19.28,20.289,0.034,19.968
188.160758333333,61.8711916666667,1.5965,20.361,19.927,19.761,19.591,19.716,21.085,0.063,20.196
188.307375,61.8792833333333,2.1147,20.73,20.449,20.319,20.242,20.076,21.713,0.069,20.193
157.08815,61.8937027777778,1.6532,19.069,18.985,19.016,18.798,18.769,20.376,0.033,19.944
156.1984,61.8992777777778,1.0908,20.215,20.19,19.832,19.892,20.043,21.032,0.029,19.968
159.622075,61.9082083333333,1.3052,18.116,17.99,17.799,17.822,17.758,18.778,0.044,19.914
188.6110625,61.9089416666667,2.5175,19.936,19.369,19.393,19.379,19.206,21.954,0.063,20.19
190.784779166667,61.9189638888889,1.6509,18.928,18.781,18.74,18.53,18.502,19.965,0.077,20.164
156.302516666667,61.9305388888889,1.7827,19.22,19.092,19.137,18.911,18.89,21.683,0.028,19.968
157.822958333333,61.948275,1.6634,18.74,18.584,18.616,18.393,18.521,20.287,0.05,19.934
190.508929166667,61.949625,2.0044,20.124,19.575,19.326,19.124,19.223,21.179,0.06,20.164
190.652879166667,61.9646138888889,1.2482,20.12,19.609,19.236,19.201,19.332,21.039,0.067,20.164
190.3587375,61.9680111111111,1.1608,18.576,18.494,18.311,18.401,18.575,19.087,0.051,20.164
189.156058333333,61.9706777777778,2.52,19.414,18.742,18.659,18.617,18.312,21.451,0.058,20.185
190.267379166667,61.9723972222222,1.1315,20.238,20.013,19.741,19.779,19.726,20.104,0.052,20.164
188.5489125,61.9757388888889,1.9461,19.225,19.051,18.632,18.417,18.162,21.761,0.059,20.196
146.624475,61.9820888888889,1.6244,19.446,19.306,19.172,18.971,18.893,19.846,0.15,20.433
188.248791666667,61.9837055555556,1.482,18.947,18.752,18.598,18.504,18.515,20.624,0.063,20.201
190.650291666667,61.9907722222222,1.9,18.31,18.011,17.948,17.838,17.819,19.401,0.066,20.164
188.0367375,61.9953361111111,0.8079,20.421,20.045,19.934,19.906,19.615,20.351,0.062,20.207
170.832354166667,62.0080111111111,0.6625,18.727,18.325,18.372,18.308,18.366,18.485,0.045,19.954
148.588229166667,62.0163638888889,1.7021,19.741,19.685,19.537,19.213,19.208,21.447,0.148,20.369
156.666195833333,62.0171055555556,1.016,19.084,18.858,18.691,18.876,18.729,19.899,0.031,19.959
155.646220833333,62.0345972222222,1.4412,20.326,20.44,20.462,20.349,20.24,21.982,0.018,20
189.567179166667,62.0355138888889,1.0044,19.205,19.01,18.756,18.847,18.907,19.375,0.053,20.179
158.435029166667,62.0481027777778,1.5517,20.073,19.639,19.47,19.113,19.046,21.556,0.054,19.934
157.128583333333,62.0715138888889,1.3935,18.514,18.435,18.298,18.262,18.289,19.333,0.035,19.959
147.878454166667,62.0782694444444,0.5814,19.185,18.879,18.924,18.789,18.88,19.121,0.128,20.403
145.621408333333,62.0810944444444,2.087,19.564,19.385,19.301,19.198,19.077,20.344,0.145,20.464
155.775933333333,62.0827805555556,1.5209,20.555,20.348,20.109,19.898,20.085,22.102,0.018,20
157.3200125,62.0872694444444,1.4953,19.611,19.487,19.366,19.172,19.232,20.438,0.042,19.954
187.418883333333,62.0957,1.9622,18.995,19.013,18.957,18.805,18.636,21.699,0.07,20.228
189.8814375,62.1050166666667,1.1951,19.481,19.353,19.114,18.995,18.975,19.637,0.057,20.176
146.2025,62.1070333333333,1.9761,19.317,19.064,18.796,18.62,18.487,21.411,0.145,20.453
145.885266666667,62.1141361111111,2.085,19.388,19.254,19.238,19.139,19.006,21.381,0.136,20.462
155.4466875,62.1189166666667,0.8128,20.633,20.313,20.289,20.472,20.121,20.383,0.022,20.017
170.799675,62.1203972222222,1.5181,20.712,20.246,20.319,20.06,20.089,22.153,0.034,19.954
151.0464875,62.1228805555556,1.7163,20.269,20.175,20.212,20.01,20.029,20.785,0.094,20.258
145.517266666667,62.131725,0.588,19.639,19.348,19.265,19.057,19.178,19.987,0.154,20.468
158.564320833333,62.1384638888889,0.3793,19.525,19.536,19.349,19.127,18.646,19.763,0.061,19.94
188.264591666667,62.1544361111111,1.838,18.881,18.668,18.528,18.234,18.154,19.873,0.065,20.21
150.040920833333,62.1593194444444,0.8912,20.605,20.381,20.211,20.09,19.73,20.836,0.1,20.314
158.496366666667,62.1631222222222,1.4587,19.317,19.176,19.137,19.022,19.041,20.417,0.065,19.944
159.436025,62.1746916666667,1.5783,19.749,19.533,19.454,19.282,19.255,21.059,0.05,19.94
157.218858333333,62.1800166666667,1.0084,19.186,18.993,18.812,18.897,18.924,18.971,0.046,19.964
189.4981875,62.1839888888889,0.9095,18.706,18.485,18.464,18.566,18.591,19.384,0.058,20.188
188.4141875,62.1851222222222,0.5009,20.132,19.794,19.82,19.572,19.279,20.342,0.061,20.207
187.219054166667,62.1881555555556,0.4988,19.248,18.969,18.997,18.821,18.648,19.841,0.072,20.241
146.933445833333,62.2110638888889,0.6194,18.739,18.398,18.473,18.382,18.411,18.41,0.158,20.441
189.503804166667,62.2266805555556,0.4403,19.169,19.039,18.841,18.718,18.536,19.401,0.058,20.19
159.52395,62.2489555555556,2.7128,20.885,20.422,20.237,20.202,20.109,21.848,0.062,19.944
187.015808333333,62.2641916666667,1.2593,20.396,20.196,19.895,19.737,19.996,22.662,0.086,20.248
173.8601375,62.2675222222222,2.0303,18.858,18.854,18.803,18.609,18.492,20.116,0.046,20.146
148.944995833333,62.2750583333333,1.252,19.143,19.002,18.813,18.731,18.715,19.81,0.131,20.377
187.228004166667,62.2831527777778,0.6771,20.825,20.48,20.487,20.406,20.309,20.459,0.077,20.243
187.8476375,62.2940166666667,1.443,19.33,19.078,19.062,18.982,19.114,19.735,0.056,20.225
158.8024625,62.2966222222222,2.1909,20.517,20.37,20.261,20.279,20.006,21.51,0.06,19.949
155.567245833333,62.3102194444444,0.8657,19.81,19.345,19.027,18.962,18.678,20.168,0.026,20.025
149.70045,62.3108361111111,1.2323,18.813,18.674,18.51,18.478,18.626,19.386,0.102,20.346
159.565404166667,62.3133416666667,1.4188,19.864,19.788,19.658,19.566,19.625,21.505,0.066,19.949
145.7220125,62.3134861111111,1.5324,18.997,18.746,18.728,18.571,18.568,19.564,0.157,20.477
174.125441666667,62.3173472222222,0.2114,19.045,18.701,18.216,17.845,17.74,19.421,0.053,20.161
150.431583333333,62.3283666666667,2.5247,19.609,19.028,19.136,19.148,18.835,21.062,0.082,20.31
187.374229166667,62.3289111111111,0.7715,18.561,18.283,18.28,18.42,18.26,19.012,0.076,20.241
151.0605125,62.3302138888889,1.6438,18.587,18.385,18.298,18.022,17.993,21.108,0.105,20.276
158.810504166667,62.3340638888889,1.7053,20.482,20.344,20.415,20.13,20.064,20.857,0.06,19.954
172.4405,62.3427916666667,1.5232,20.021,19.707,19.598,19.402,19.484,20.698,0.056,20.068
157.003583333333,62.3790666666667,1.6428,20.083,19.728,19.648,19.347,19.366,21.431,0.048,19.987
175.638966666667,62.4065083333333,0.7259,19.096,18.738,18.677,18.64,18.628,19.156,0.085,20.228
159.16055,62.4103611111111,1.7825,19.408,19.27,19.229,19.051,19.096,20.678,0.061,19.959
175.6721125,62.4109944444444,1.035,20.864,20.683,20.261,20.495,20.464,21.415,0.085,20.228
157.7506375,62.4348722222222,1.0238,18.447,18.301,18.077,18.149,18.113,18.328,0.06,19.978
174.341375,62.44315,1.8653,18.985,18.834,18.825,18.626,18.65,20.147,0.063,20.173
159.389895833333,62.4445388888889,0.9076,19.022,18.53,18.255,18.31,18.206,19.356,0.058,19.959
147.2937375,62.4548083333333,0.699,19.617,19.151,19.145,19.084,19.056,19.448,0.209,20.449
174.339770833333,62.4770333333333,1.7299,19.01,18.866,18.901,18.591,18.669,19.91,0.065,20.173
173.743275,62.4800916666667,0.9608,18.637,18.317,18.044,18.048,17.898,19.47,0.048,20.143
159.096375,62.4803138888889,0.5947,18.856,18.568,18.603,18.442,18.458,18.201,0.057,19.964
151.047816666667,62.4862416666667,1.0812,19.159,18.827,18.721,18.72,18.712,19.378,0.108,20.292
172.688779166667,62.4906111111111,1.264,20.064,20.348,20.138,20.154,20.017,21.264,0.05,20.086
151.000220833333,62.5003166666667,1.1934,19.399,19.149,18.742,18.629,18.665,19.741,0.109,20.297
174.210845833333,62.5061638888889,0.7642,20.556,20.219,20.183,20.322,20.091,21.652,0.062,20.167
175.801825,62.5374138888889,1.3751,19.379,19.016,18.799,18.69,18.742,20.366,0.089,20.233
158.5963125,62.5612111111111,1.4056,19.008,19,18.801,18.79,18.818,20.161,0.063,19.973
159.462541666667,62.5827777777778,1.401,20.131,20.079,19.9,19.818,19.971,22.274,0.058,19.973
148.0588375,62.597225,0.4369,19.301,19.01,19.089,18.918,18.685,18.9,0.138,20.439
174.340508333333,62.6186666666667,3.7833,23.346,20.445,19.265,19.287,19.377,22.278,0.071,20.176
172.190204166667,62.6818583333333,1.5504,19.693,19.522,19.461,19.26,19.355,20.885,0.078,20.061
148.068208333333,62.6832861111111,1.296,18.248,18.117,17.935,17.894,17.897,18.784,0.142,20.446
176.6181125,62.7199666666667,0.9731,20.163,19.99,19.768,19.763,19.849,20.373,0.071,20.253
176.270645833333,62.773425,2.5225,17.716,17.196,17.145,17.089,16.988,21.361,0.077,20.243
158.100775,62.7757972222222,1.479,19.66,19.627,19.489,19.307,19.378,20.555,0.054,20
158.763008333333,62.7937777777778,0.8748,19.934,19.524,19.522,19.646,19.537,20.621,0.063,19.991
159.629070833333,62.8012194444444,2.244,20.228,19.868,19.888,19.741,19.484,21.611,0.055,19.987
176.1611,62.8091888888889,0.3092,19.4,19.287,18.9,18.712,18.36,19.233,0.077,20.241
151.529854166667,62.8889583333333,1.8452,19.391,19.447,19.4,19.071,19.057,21.024,0.124,20.301
151.58045,62.8930583333333,1.9982,19.68,19.202,18.964,18.807,18.615,21.945,0.118,20.297
175.12355,62.9281638888889,0.8983,19.038,18.896,18.817,18.914,18.838,19.499,0.106,20.212
147.344304166667,62.9339083333333,1.6433,19.183,19.168,19.157,18.937,18.874,21.108,0.171,20.481
161.953683333333,62.93405,1.0655,19.808,19.408,19.046,19.112,19.22,20.471,0.045,20.004
147.437908333333,62.9341388888889,1.5889,19.851,19.613,19.447,19.112,19.138,20.982,0.16,20.48
149.115604166667,62.9347111111111,0.9599,19.46,19.099,18.801,18.824,18.692,20.568,0.115,20.425
172.6347625,62.9419861111111,1.2649,19.525,19.299,19.228,19.296,19.394,19.853,0.063,20.097
174.782629166667,62.9444333333333,1.1931,18.899,18.789,18.524,18.617,18.773,19.152,0.117,20.199
168.782620833333,62.9446111111111,1.2213,19.572,19.422,19.106,19.027,18.885,20.257,0.043,19.929
159.0951875,62.9510638888889,1.5048,20.087,19.889,19.644,19.43,19.289,21.021,0.065,20
173.213458333333,62.9519944444444,1.7494,19.699,19.616,19.762,19.595,19.827,21.329,0.061,20.127
161.54315,62.9610083333333,1.1001,19.894,19.69,19.55,19.541,19.407,20.433,0.037,20.004
161.330520833333,62.9696111111111,0.8201,19.612,19.439,19.258,19.222,19.122,19.203,0.041,20
153.863583333333,62.9865527777778,0.3504,19.036,18.925,18.605,18.451,17.969,19.729,0.034,20.158
157.791120833333,62.990425,1.8134,20.543,20.408,20.329,19.933,19.915,21.101,0.063,20.021
172.0405625,62.9947583333333,1.0926,20.851,20.726,20.33,20.694,20.938,21.1,0.083,20.061
152.388754166667,62.9973527777778,0.8555,20.564,20.124,20.242,20.169,19.708,19.863,0.071,20.258
160.010041666667,62.9982333333333,1.5954,19.535,19.344,19.212,19.003,18.934,20.424,0.071,20
175.005220833333,63.0031111111111,0.4606,19.151,18.873,18.962,18.843,18.686,19.017,0.134,20.207
148.715445833333,63.0154861111111,1.2507,19.586,19.371,19.217,19.219,19.277,20.411,0.133,20.446
149.197633333333,63.0260805555556,2.2469,19.258,18.763,18.702,18.514,18.308,22.377,0.115,20.428
174.442183333333,63.0291972222222,0.8997,17.99,17.608,17.403,17.438,17.307,17.98,0.119,20.185
171.976979166667,63.0304611111111,0.5313,20.364,19.97,20.131,19.747,19.948,19.637,0.08,20.057
161.661004166667,63.0305722222222,1.6003,19.801,19.599,19.631,19.376,19.358,20.82,0.043,20.009
158.62535,63.032475,1.129,20.334,20.401,20.082,20.005,19.87,21.088,0.066,20.013
151.4988125,63.0383027777778,1.2662,19.139,19.062,18.764,18.599,18.727,20.264,0.151,20.314
161.015479166667,63.0408305555556,1.4979,19.978,19.78,19.729,19.484,19.616,20.053,0.047,20.004
159.5636875,63.0505805555556,2.5657,20.314,19.489,19.212,18.97,18.704,21.427,0.072,20.004
170.610391666667,63.0664444444444,0.7466,19.008,18.598,18.581,18.609,18.396,19.199,0.064,19.978
151.054783333333,63.0770472222222,4.1395,25.456,22.158,20.415,20.241,20.075,22.659,0.133,20.342
153.415695833333,63.0837305555556,1.9175,19.549,19.239,18.617,18.139,18.091,20.547,0.04,20.199
174.630475,63.1031944444444,1.234,19.477,19.348,19.034,18.882,18.922,20.004,0.153,20.193
169.0854125,63.10665,2.2663,20.686,20.205,20.245,20.153,19.949,21.593,0.048,19.94
152.187820833333,63.1086888888889,1.8318,18.105,17.976,17.968,17.739,17.732,20.897,0.083,20.279
175.96475,63.1141638888889,0.9736,19.704,19.722,19.735,19.811,19.574,20.04,0.114,20.233
188.976929166667,63.1244333333333,1.9207,20.024,19.941,19.911,19.643,19.601,21.222,0.068,20.238
187.833016666667,63.1321527777778,1.4603,20.484,20.371,20.172,20.078,19.923,21.1,0.071,20.265
150.478654166667,63.1383194444444,4.1475,25.335,22.292,20.412,20.297,20.521,22.477,0.119,20.378
150.794441666667,63.1446416666667,1.5796,18.5,18.047,17.806,17.563,17.533,19.267,0.126,20.364
159.962570833333,63.15295,0.9504,20.023,19.731,19.669,19.655,19.59,19.899,0.073,20.009
162.2763,63.1681611111111,0.8653,18.852,18.755,18.745,18.88,18.708,19.201,0.055,20.025
149.299129166667,63.1694666666667,0.9156,17.025,16.735,16.575,16.683,16.581,17.12,0.13,20.436
153.76055,63.1785611111111,1.8442,19.517,19.307,19.168,18.96,18.793,20.285,0.033,20.179
174.546758333333,63.1859388888889,1.0815,18.32,18.265,18.123,18.187,18.271,18.908,0.164,20.19
159.567920833333,63.2064166666667,0.9902,20.54,20.48,20.21,20.301,20.3,20.461,0.062,20.017
158.2114625,63.2089,1.1749,20.368,20.048,19.616,19.55,19.427,20.134,0.061,20.029
157.914933333333,63.22565,0.9783,20.007,19.909,19.602,19.619,19.442,20.102,0.054,20.037
175.0918,63.2336944444444,1.2272,19.989,19.861,19.452,19.341,19.389,20.698,0.187,20.212
175.2328,63.2346305555556,1.519,20.323,20.157,20.053,19.851,19.991,22.152,0.192,20.215
158.293645833333,63.2402138888889,1.6483,19.795,19.693,19.733,19.571,19.686,20.882,0.059,20.033
170.558129166667,63.2445805555556,1.2272,18.51,18.586,18.295,18.32,18.497,18.671,0.061,19.982
160.388145833333,63.247575,0.9309,20.073,20.081,19.978,19.988,20.047,20.429,0.059,20.013
170.2000375,63.2483361111111,0.514,17.962,17.788,18.048,17.927,17.872,18.339,0.074,19.973
157.732791666667,63.2598027777778,1.3798,19.521,19.405,19.277,19.17,19.205,20.736,0.053,20.041
150.397525,63.2730555555556,2.0015,19.27,19.373,19.367,19.017,18.822,21.726,0.11,20.394
152.56225,63.2808583333333,2.139,19.212,18.918,18.946,18.862,18.697,21.747,0.071,20.27
188.806670833333,63.2936388888889,0.8482,19.768,19.661,19.606,19.642,19.521,19.95,0.069,20.25
175.652354166667,63.3113555555556,1.7839,20.353,20.328,20.317,20.056,20.85,21.101,0.174,20.225
158.782704166667,63.3155277777778,2.0328,20.549,20.353,20.371,20.423,20.014,21.595,0.062,20.029
161.6560375,63.3190416666667,1.2031,20.433,20.182,19.821,19.634,19.698,21.2,0.044,20.029
176.344725,63.3294555555556,1.594,20.726,20.395,20.432,20.3,20.381,20.983,0.11,20.238
157.778920833333,63.3373083333333,1.8735,20.217,20.179,20.137,19.806,19.801,21.625,0.052,20.045
175.342304166667,63.3447138888889,1.418,19.569,19.465,19.273,19.165,19.073,20.266,0.17,20.217
160.931525,63.3530583333333,0.891,20.647,20.396,20.235,20.293,20.182,20.787,0.048,20.025
188.9099875,63.35315,1.6709,20.382,20.253,20.211,19.964,20.103,21.698,0.062,20.25
150.221816666667,63.3666972222222,2.383,19.509,18.933,18.775,18.81,18.526,20.642,0.111,20.41
172.952154166667,63.38925,2.0123,20.01,19.974,19.864,19.618,19.468,22.436,0.113,20.124
168.331625,63.403275,1.4454,19.289,18.842,18.621,18.471,18.432,19.817,0.06,19.959
175.77025,63.4146527777778,1.5749,20.278,19.657,19.371,18.903,18.736,22.293,0.164,20.228
148.195025,63.4225777777778,1.9605,20.091,19.59,19.279,18.962,18.603,22.377,0.207,20.494
149.220095833333,63.4354,1.8451,19.057,19.184,19.08,18.674,18.52,22.132,0.139,20.458
147.440354166667,63.4396972222222,0.6496,18.324,18.06,17.952,17.796,17.898,18.166,0.196,20.513
161.542104166667,63.4427472222222,1.8962,20.365,20.477,20.491,20.141,20.515,21.912,0.038,20.033
169.381525,63.4428222222222,1.7421,20.366,20.332,20.176,19.84,19.927,21.476,0.048,19.964
158.396291666667,63.4563361111111,1.6145,20.156,19.933,19.953,19.738,19.874,20.98,0.048,20.045
157.923245833333,63.4605027777778,0.9426,19.233,19.003,18.887,18.899,18.709,19.45,0.057,20.053
159.3799625,63.4694055555556,1.2171,19.448,19.335,19.027,19.108,19.273,19.686,0.056,20.037
151.877183333333,63.4753555555556,1.6677,19.362,19.287,19.179,19.023,18.926,19.829,0.102,20.326
172.0758625,63.4804888888889,1.9151,20.577,20.503,20.557,20.327,20.232,22.233,0.042,20.076
149.7394875,63.4852333333333,1.5058,19.638,19.494,19.252,19.007,19.084,19.769,0.116,20.442
151.0669,63.48685,1.2356,17.886,17.7,17.355,17.342,17.326,18.155,0.159,20.375
162.331991666667,63.4978055555556,1.9814,18.975,18.988,19.058,18.777,18.591,21.939,0.062,20.045
170.5387,63.4984972222222,1.8298,20.303,20.223,20.26,20.023,19.933,22.514,0.052,19.991
159.304720833333,63.5042027777778,0.9504,20.277,20.099,19.942,20.017,19.988,20.781,0.057,20.037
160.862933333333,63.5144805555556,0.6452,20.278,19.708,19.513,19.336,19.288,19.625,0.049,20.033
168.912320833333,63.5311472222222,1.3204,19.826,19.825,19.569,19.615,19.614,19.926,0.059,19.954
189.03695,63.5338361111111,2.3077,20.552,20.189,20.162,20.241,20.068,20.831,0.06,20.253
159.9931625,63.534,2.0195,18.582,18.523,18.55,18.376,18.219,20.26,0.06,20.033
150.299845833333,63.5403166666667,1.9124,19.317,19.091,18.947,18.638,18.499,21.606,0.127,20.42
188.550791666667,63.5492583333333,1.7756,19.678,19.67,19.767,19.429,19.516,22.133,0.063,20.267
171.370916666667,63.5573166666667,0.5235,19.291,18.694,18.739,18.576,18.578,18.666,0.05,20.033
169.472,63.5616361111111,1.7482,20.567,20.51,20.545,20.352,20.365,22.522,0.048,19.968
187.693975,63.5632055555556,1.8378,19.367,19.381,19.361,19.103,19.19,20.935,0.08,20.288
149.874529166667,63.5666333333333,1.8468,17.639,17.272,16.76,16.377,16.309,20.007,0.115,20.442
161.1258375,63.5690972222222,1.4571,18.865,18.919,18.632,18.518,18.473,20.249,0.052,20.037
171.601075,63.57785,0.3512,20.216,20.057,19.508,19.206,18.677,20.58,0.052,20.049
171.021183333333,63.5788944444445,0.784,19.849,19.44,19.48,19.597,19.541,19.505,0.048,20.013
158.160470833333,63.5903055555556,1.6731,19.617,19.57,19.346,19.093,19.017,20.695,0.047,20.057
168.387425,63.5909027777778,1.6988,20.155,19.955,19.898,19.522,19.552,21.38,0.054,19.964
169.296404166667,63.5918027777778,0.6287,22.103,21.015,20.669,20.124,20.19,22.214,0.046,19.968
160.95895,63.5965388888889,1.0274,18.731,18.443,18.133,18.107,18.19,19.066,0.051,20.041
172.173395833333,63.5975583333333,0.1249,16.915,16.884,16.928,16.575,16.659,17.787,0.076,20.086
171.9381125,63.6051166666667,1.5596,20.413,20.185,20.098,19.814,19.85,20.977,0.052,20.072
186.8446875,63.6065777777778,1.543,19.776,19.469,19.344,19.109,19.318,20.55,0.099,20.312
169.579791666667,63.6093027777778,0.9635,19.251,19.067,18.899,18.948,18.712,19.027,0.049,19.973
159.888054166667,63.6096416666667,0.6294,19.66,19.181,19.207,19.042,19.118,19.724,0.058,20.041
149.641254166667,63.614925,1.8206,19.147,19.257,19.258,18.971,18.929,20.187,0.121,20.456
148.97145,63.6285722222222,0.3564,19.462,19.388,19.094,18.973,18.582,20.469,0.163,20.481
162.008020833333,63.6299833333333,1.1854,19.386,19.33,19.153,19.093,19.152,19.593,0.043,20.049
168.998041666667,63.6371166666667,1.7457,18.659,18.55,18.419,18.062,18.099,20.505,0.051,19.964
170.70495,63.6371694444444,0.9079,19.575,19.366,19.237,19.268,19.325,19.988,0.061,19.996
188.570375,63.6389777777778,1.038,18.595,18.444,18.256,18.269,18.313,18.967,0.06,20.27
188.19855,63.6390277777778,1.6925,21.085,20.458,19.648,18.984,18.59,22.596,0.074,20.279
169.580258333333,63.6605083333333,1.0635,20.628,20.272,19.98,19.98,19.792,21.014,0.049,19.973
169.094708333333,63.6858166666667,0.4317,18.853,18.682,18.785,18.676,18.476,19.167,0.051,19.964
159.832279166667,63.6908361111111,1.2455,20.467,20.431,20.27,20.195,20.199,20.871,0.057,20.045
169.790825,63.6987,0.4126,19.395,19.096,19.145,18.949,18.511,19.385,0.052,19.982
171.8699375,63.72215,0.1642,17.869,17.801,17.611,17.244,17.178,18.56,0.057,20.072
158.865391666667,63.7350666666667,1.7572,20.547,20.42,20.57,20.231,20.105,21.948,0.053,20.061
161.073258333333,63.7372305555556,1.5266,20.436,20.156,20.103,19.836,19.815,21.403,0.039,20.049
159.764708333333,63.7387166666667,1.5419,20.057,19.869,19.666,19.383,19.367,20.855,0.058,20.049
171.763866666667,63.7452305555556,0.6043,20.086,19.713,19.738,19.587,19.481,20.076,0.053,20.064
171.149541666667,63.7678555555556,1.9948,18.744,18.584,18.505,18.268,18.091,20.958,0.052,20.025
160.1929375,63.7720083333333,1.7845,20.414,20.394,20.352,20.004,19.867,21.877,0.056,20.045
188.156154166667,63.7765861111111,1.8888,19.031,18.868,18.82,18.628,18.602,19.89,0.083,20.283
189.9185125,63.77745,2.1074,19.413,19.121,18.667,18.36,18.185,22.567,0.064,20.238
160.560383333333,63.7792638888889,1.5535,20.128,20.216,19.923,19.719,19.619,21.221,0.059,20.049
187.8634125,63.781125,1.5629,19.696,19.316,19.197,18.974,19.097,19.985,0.089,20.29
150.252833333333,63.7828833333333,2.0823,19.152,19.136,19.072,18.974,18.794,20.033,0.142,20.441
168.8403375,63.7935111111111,1.5224,20.082,19.872,19.772,19.58,19.652,21.611,0.064,19.968
160.234508333333,63.8030305555556,0.5941,20.635,20.26,20.244,19.879,19.775,20.161,0.056,20.049
189.7003125,63.8050361111111,0.7369,19.69,19.673,19.732,19.677,19.636,20.137,0.061,20.246
189.3833125,63.8072333333333,0.5593,19.061,18.786,19.016,18.885,18.909,18.628,0.055,20.253
170.265120833333,63.8082722222222,0.7485,20.132,19.824,19.696,19.361,19.168,20.19,0.051,19.991
151.154958333333,63.8253555555556,0.8463,19.56,19.388,19.269,19.25,19.251,20.21,0.131,20.398
190.288075,63.834075,0.5532,19.24,18.832,18.721,18.474,18.448,19.754,0.074,20.236
148.35235,63.8508472222222,1.3106,18.21,17.931,17.649,17.56,17.492,19.66,0.242,20.519
161.6508625,63.8680944444444,0.9063,19.58,19.25,19.1,19.093,18.711,20.249,0.051,20.064
161.058454166667,63.8796777777778,1.5373,20.198,20.101,19.9,19.667,19.909,20.928,0.056,20.057
150.010004166667,63.8809166666667,1.4841,18.926,18.76,18.538,18.305,18.358,19.03,0.14,20.464
187.761033333333,63.88875,1.9051,19.29,19.265,19.181,19.005,18.831,20.267,0.105,20.292
161.0621125,63.8996444444444,1.5353,20.634,20.392,20.392,20.131,20.14,20.777,0.058,20.061
149.127716666667,63.9128472222222,1.7099,19.235,19.123,19.05,18.82,18.733,20.31,0.156,20.5
171.823345833333,63.9252916666667,1.0562,20.12,20.111,20.083,20.378,19.875,20.35,0.05,20.061
149.456658333333,63.9279194444444,1.047,22.66,21.531,20.919,20.522,20.062,22.812,0.145,20.49
172.0484125,63.93215,1.867,20.272,20.171,20.158,19.642,19.637,22.139,0.061,20.072
172.407908333333,63.9535694444444,0.7484,19.409,19.027,19.08,19.102,18.983,19.522,0.103,20.09
148.117270833333,63.958225,1.2776,19.53,19.578,19.101,19.01,18.96,20.502,0.324,20.537
149.4266125,63.9733083333333,1.4866,19.802,19.573,19.368,19.153,19.174,20.476,0.144,20.496
